[all run data],[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1
,0,80,36,0,0,42,0,80,36,0,0,42,0,80,36,0,0,42,0,80,36,0,0,42,0,80,36,0,0,42,0,80,36,0,0,42,0,80,36,0,0,42,0,80,36,0,0,42
,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8
,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8,480,80,36.2,0,0,41.8
,604,80,36.2,0,0,41.8,616.4,80,36.2,0,0,41.8,579.2,80,36.2,0,0,41.8,566.8,80,36.2,0,0,41.8,579.2,80,36.2,0,0,41.8,579.2,80,36.2,0,0,41.8,604,80,36.2,0,0,41.8,579.2,80,36.2,0,0,41.8
,697,80,36.2,0,0,41.8,715.6,80,36.2,0,0,41.8,659.8,80,36.2,0,0,41.8,659.8,80,36.2,0,0,41.8,690.8,80,36.2,0,0,41.8,659.8,80,36.2,0,0,41.8,697,80,36.2,0,0,41.8,666,80,36.2,0,0,41.8
,920.2,80,36.2,0,0,41.8,926.4,80,36.2,0,0,41.8,864.4,80,36.2,0,0,41.8,852,80,36.2,0,0,41.8,858.2,80,36.2,0,0,41.8,858.2,80,36.2,0,0,41.8,914,80,36.2,0,0,41.8,864.4,80,36.2,0,0,41.8
,1007,80,36.2,0,0,41.8,1050.4,80,36.2,0,0,41.8,988.4,80,36.2,0,0,41.8,976,80,36.2,0,0,41.8,938.8,80,36.2,0,0,41.8,957.4,80,36.2,0,0,41.8,994.6,80,36.2,0,0,41.8,982.2,80,36.2,0,0,41.8
,1317,80,36.2,0,0,41.8,1348,80,36.2,0,0,41.8,1255,80,36.2,0,0,41.8,1242.6,80,36.2,0,0,41.8,1286,80,36.2,0,0,41.8,1255,80,36.2,0,0,41.8,1317,80,36.2,0,0,41.8,1261.2,80,36.2,0,0,41.8
,1317,80,36.2,0,0,41.8,1348,80,36.2,0,0,41.8,1255,80,36.2,0,0,41.8,1242.6,80,36.2,0,0,41.8,1286,80,36.2,0,0,41.8,1255,80,36.2,0,0,41.8,1317,80,36.2,0,0,41.8,1261.2,80,36.2,0,0,41.8
,1540.2,80,36.2,0,0,41.8,1558.8,80,36.2,0,0,41.8,1459.6,80,36.2,0,0,41.8,1434.8,80,36.2,0,0,41.8,1453.4,80,36.2,0,0,41.8,1453.4,80,36.2,0,0,41.8,1534,80,36.2,0,0,41.8,1459.6,80,36.2,0,0,41.8
,1633.2,80,36.2,0,0,41.8,1658,80,36.2,0,0,41.8,1540.2,80,36.2,0,0,41.8,1527.8,80,36.2,0,0,41.8,1565,80,36.2,0,0,41.8,1534,80,36.2,0,0,41.8,1627,80,36.2,0,0,41.8,1546.4,80,36.2,0,0,41.8
,1844,80,36.2,0,0,41.8,1918.4,80,36.2,0,0,41.8,1763.4,80,36.2,0,0,41.8,1738.6,80,36.2,0,0,41.8,1744.8,80,36.2,0,0,41.8,1732.4,80,36.2,0,0,41.8,1831.6,80,36.2,0,0,41.8,1763.4,80,36.2,0,0,41.8
,1844,80,36,0,0,41.8,1918.4,80,36,0,0,41.8,1763.4,80,36,0,0,41.8,1738.6,80,36,0,0,41.8,1744.8,80,36,0,0,41.8,1732.4,80,36,0,0,41.8,1831.6,80,36,0,0,41.8,1763.4,80,36,0,0,41.8
,2240,80,36,0,0,41.8,2278.4,80,36,0,0,41.8,2123.4,80,36,0,0,41.8,2098.6,80,36,0,0,41.8,2146.8,80,36,0,0,41.8,2116.4,80,36,0,0,41.8,2233.6,80,36,0,0,41.8,2129.4,80,36,0,0,41.8
,2240,80,36,0,0,41.8,2278.4,80,36,0,0,41.8,2123.4,80,36,0,0,41.8,2098.6,80,36,0,0,41.8,2146.8,80,36,0,0,41.8,2116.4,80,36,0,0,41.8,2233.6,80,36,0,0,41.8,2129.4,80,36,0,0,41.8
,2360,80,36,0,0,41.8,2410.4,80,36,0,0,41.8,2219.4,80,36,0,0,41.8,2182.6,80,36,0,0,41.8,2242.8,80,36,0,0,41.8,2212.4,80,36,0,0,41.8,2353.6,80,36,0,0,41.8,2225.4,80,36,0,0,41.8
,2534,80,36,0,0,41.8,2626.4,80,36,0,0,41.8,2417.4,80,36,0,0,41.8,2392.6,80,36,0,0,41.8,2428.8,80,36,0,0,41.8,2386.4,80,36,0,0,41.8,2521.6,80,36,0,0,41.8,2423.4,80,36,0,0,41.8
,2750,80,36,0,0,41.8,2830.4,80,36,0,0,41.8,2615.4,80,36,0,0,41.8,2578.6,80,36,0,0,41.8,2590.8,80,36,0,0,41.8,2578.4,80,36,0,0,41.8,2731.6,80,36,0,0,41.8,2615.4,80,36,0,0,41.8
,2750,80,36,0,0,41.8,2830.4,80,36,0,0,41.8,2615.4,80,36,0,0,41.8,2578.6,80,36,0,0,41.8,2590.8,80,36,0,0,41.8,2578.4,80,36,0,0,41.8,2731.6,80,36,0,0,41.8,2615.4,80,36,0,0,41.8
,3050,80,36,0,0,41.8,3118.4,80,36,0,0,41.8,2873.4,80,36,0,0,41.8,2836.6,80,36,0,0,41.8,2926.8,80,36,0,0,41.8,2866.4,80,36,0,0,41.8,3043.6,80,36,0,0,41.8,2885.4,80,36,0,0,41.8
,3050,80,36,0,0,41.8,3118.4,80,36,0,0,41.8,2873.4,80,36,0,0,41.8,2836.6,80,36,0,0,41.8,2926.8,80,36,0,0,41.8,2866.4,80,36,0,0,41.8,3043.6,80,36,0,0,41.8,2885.4,80,36,0,0,41.8
,3350,80,36,0,0,41.8,3442.4,80,36,0,0,41.8,3191.4,80,36,0,0,41.8,3142.6,80,36,0,0,41.8,3166.8,80,36,0,0,41.8,3154.4,80,36,0,0,41.8,3331.6,80,36,0,0,41.8,3191.4,80,36,0,0,41.8
,3440,80,36,0,0,41.8,3538.4,80,36,0,0,41.8,3269.4,80,36,0,0,41.8,3232.6,80,36,0,0,41.8,3274.8,80,36,0,0,41.8,3232.4,80,36,0,0,41.8,3421.6,80,36,0,0,41.8,3275.4,80,36,0,0,41.8
,3560,80,36.2,0,0,41.8,3670.4,80,36.2,0,0,41.8,3365.4,80,36.2,0,0,41.8,3316.6,80,36.2,0,0,41.8,3370.8,80,36.2,0,0,41.8,3328.4,80,36.2,0,0,41.8,3541.6,80,36.2,0,0,41.8,3371.4,80,36.2,0,0,41.8
,3560,80,36.2,0,0,41.8,3670.4,80,36.2,0,0,41.8,3365.4,80,36.2,0,0,41.8,3316.6,80,36.2,0,0,41.8,3370.8,80,36.2,0,0,41.8,3328.4,80,36.2,0,0,41.8,3541.6,80,36.2,0,0,41.8,3371.4,80,36.2,0,0,41.8
,3969.2,80,36.2,0,0,41.8,4042.4,80,36.2,0,0,41.8,3737.4,80,36.2,0,0,41.8,3688.6,80,36.2,0,0,41.8,3786.2,80,36.2,0,0,41.8,3725.2,80,36.2,0,0,41.8,3957,80,36.2,0,0,41.8,3749.6,80,36.2,0,0,41.8
,4056,80,36.2,0,0,41.8,4166.4,80,36.2,0,0,41.8,3861.4,80,36.2,0,0,41.8,3812.6,80,36.2,0,0,41.8,3866.8,80,36.2,0,0,41.8,3824.4,80,36.2,0,0,41.8,4037.6,80,36.2,0,0,41.8,3867.4,80,36.2,0,0,41.8
,4180,80,36.2,0,0,41.8,4302.8,80,36.2,0,0,41.8,3960.6,80,36.2,0,0,41.8,3899.4,80,36.2,0,0,41.8,3966,80,36.2,0,0,41.8,3923.6,80,36.2,0,0,41.8,4161.6,80,36.2,0,0,41.8,3966.6,80,36.2,0,0,41.8
,4273,80,36.2,0,0,41.8,4402,80,36.2,0,0,41.8,4041.2,80,36.2,0,0,41.8,3992.4,80,36.2,0,0,41.8,4077.6,80,36.2,0,0,41.8,4004.2,80,36.2,0,0,41.8,4254.6,80,36.2,0,0,41.8,4053.4,80,36.2,0,0,41.8
,4496.2,80,36.2,0,0,41.8,4612.8,80,36.2,0,0,41.8,4245.8,80,36.2,0,0,41.8,4184.6,80,36.2,0,0,41.8,4245,80,36.2,0,0,41.8,4202.6,80,36.2,0,0,41.8,4471.6,80,36.2,0,0,41.8,4251.8,80,36.2,0,0,41.8
,4496.2,80,36.2,0,0,41.8,4612.8,80,36.2,0,0,41.8,4245.8,80,36.2,0,0,41.8,4184.6,80,36.2,0,0,41.8,4245,80,36.2,0,0,41.8,4202.6,80,36.2,0,0,41.8,4471.6,80,36.2,0,0,41.8,4251.8,80,36.2,0,0,41.8
,4893,80,36.2,0,0,41.8,5034.4,80,36.2,0,0,41.8,4636.4,80,36.2,0,0,41.8,4575.2,80,36.2,0,0,41.8,4672.8,80,36.2,0,0,41.8,4599.4,80,36.2,0,0,41.8,4874.6,80,36.2,0,0,41.8,4648.6,80,36.2,0,0,41.8
,4893,80,36.2,0,0,41.8,5034.4,80,36.2,0,0,41.8,4636.4,80,36.2,0,0,41.8,4575.2,80,36.2,0,0,41.8,4672.8,80,36.2,0,0,41.8,4599.4,80,36.2,0,0,41.8,4874.6,80,36.2,0,0,41.8,4648.6,80,36.2,0,0,41.8
,5116.2,80,36.2,0,0,41.8,5245.2,80,36.2,0,0,41.8,4841,80,36.2,0,0,41.8,4767.4,80,36.2,0,0,41.8,4840.2,80,36.2,0,0,41.8,4797.8,80,36.2,0,0,41.8,5091.6,80,36.2,0,0,41.8,4847,80,36.2,0,0,41.8
,5209.2,80,36.4,0,0,41.8,5344.4,80,36.4,0,0,41.8,4921.6,80,36.4,0,0,41.8,4860.4,80,36.4,0,0,41.8,4951.8,80,36.4,0,0,41.8,4878.4,80,36.4,0,0,41.8,5184.6,80,36.4,0,0,41.8,4933.8,80,36.4,0,0,41.8
,5337.2,80,36.4,0,0,41.8,5485.2,80,36.4,0,0,41.8,5024,80,36.4,0,0,41.8,4950,80,36.4,0,0,41.8,5054.2,80,36.4,0,0,41.8,4980.8,80,36.4,0,0,41.8,5312.6,80,36.4,0,0,41.8,5036.2,80,36.4,0,0,41.8
,5426.8,80,36.4,0,0,41.8,5613.2,80,36.4,0,0,41.8,5152,80,36.4,0,0,41.8,5078,80,36.4,0,0,41.8,5137.4,80,36.4,0,0,41.8,5083.2,80,36.4,0,0,41.8,5395.8,80,36.4,0,0,41.8,5157.8,80,36.4,0,0,41.8
,5849.2,80,36.4,0,0,41.8,5997.2,80,36.4,0,0,41.8,5536,80,36.4,0,0,41.8,5462,80,36.4,0,0,41.8,5566.2,80,36.4,0,0,41.8,5492.8,80,36.4,0,0,41.8,5824.6,80,36.4,0,0,41.8,5548.2,80,36.4,0,0,41.8
,5849.2,80,36.4,0,0,41.8,5997.2,80,36.4,0,0,41.8,5536,80,36.4,0,0,41.8,5462,80,36.4,0,0,41.8,5566.2,80,36.4,0,0,41.8,5492.8,80,36.4,0,0,41.8,5824.6,80,36.4,0,0,41.8,5548.2,80,36.4,0,0,41.8
,5977.2,80,36.4,0,0,41.8,6138,80,36.4,0,0,41.8,5638.4,80,36.4,0,0,41.8,5551.6,80,36.4,0,0,41.8,5668.6,80,36.4,0,0,41.8,5595.2,80,36.4,0,0,41.8,5952.6,80,36.4,0,0,41.8,5650.6,80,36.4,0,0,41.8
,6073.2,80,36.4,0,0,41.8,6240.4,80,36.4,0,0,41.8,5721.6,80,36.4,0,0,41.8,5647.6,80,36.4,0,0,41.8,5783.8,80,36.4,0,0,41.8,5678.4,80,36.4,0,0,41.8,6048.6,80,36.4,0,0,41.8,5740.2,80,36.4,0,0,41.8
,6393.2,80,36.4,0,0,41.8,6586,80,36.4,0,0,41.8,6060.8,80,36.4,0,0,41.8,5974,80,36.4,0,0,41.8,6039.8,80,36.4,0,0,41.8,5985.6,80,36.4,0,0,41.8,6355.8,80,36.4,0,0,41.8,6066.6,80,36.4,0,0,41.8
,6393.2,80,36.4,0,0,41.8,6586,80,36.4,0,0,41.8,6060.8,80,36.4,0,0,41.8,5974,80,36.4,0,0,41.8,6039.8,80,36.4,0,0,41.8,5985.6,80,36.4,0,0,41.8,6355.8,80,36.4,0,0,41.8,6066.6,80,36.4,0,0,41.8
,6713.2,80,36.4,0,0,41.8,6893.2,80,36.4,0,0,41.8,6336,80,36.4,0,0,41.8,6249.2,80,36.4,0,0,41.8,6398.2,80,36.4,0,0,41.8,6292.8,80,36.4,0,0,41.8,6688.6,80,36.4,0,0,41.8,6354.6,80,36.4,0,0,41.8
,6713.2,80,36.4,0,0,41.8,6893.2,80,36.4,0,0,41.8,6336,80,36.4,0,0,41.8,6249.2,80,36.4,0,0,41.8,6398.2,80,36.4,0,0,41.8,6292.8,80,36.4,0,0,41.8,6688.6,80,36.4,0,0,41.8,6354.6,80,36.4,0,0,41.8
,6943.6,80,36.6,0,0,41.8,7110.8,80,36.6,0,0,41.8,6547.2,80,36.6,0,0,41.8,6447.6,80,36.6,0,0,41.8,6571,80,36.6,0,0,41.8,6497.6,80,36.6,0,0,41.8,6912.6,80,36.6,0,0,41.8,6559.4,80,36.6,0,0,41.8
,7135,80,36.6,0,0,41.8,7348.4,80,36.6,0,0,41.8,6765,80,36.6,0,0,41.8,6678.6,80,36.6,0,0,41.8,6775.6,80,36.6,0,0,41.8,6689,80,36.6,0,0,41.8,7097.4,80,36.6,0,0,41.8,6777.2,80,36.6,0,0,41.8
,7267,80,36.6,0,0,41.8,7493.6,80,36.6,0,0,41.8,6870.6,80,36.6,0,0,41.8,6771,80,36.6,0,0,41.8,6881.2,80,36.6,0,0,41.8,6794.6,80,36.6,0,0,41.8,7229.4,80,36.6,0,0,41.8,6882.8,80,36.6,0,0,41.8
,7267,80,36.6,0,0,41.8,7493.6,80,36.6,0,0,41.8,6870.6,80,36.6,0,0,41.8,6771,80,36.6,0,0,41.8,6881.2,80,36.6,0,0,41.8,6794.6,80,36.6,0,0,41.8,7229.4,80,36.6,0,0,41.8,6882.8,80,36.6,0,0,41.8
,7702.6,80,36.6,0,0,41.8,7889.6,80,36.6,0,0,41.8,7266.6,80,36.6,0,0,41.8,7167,80,36.6,0,0,41.8,7323.4,80,36.6,0,0,41.8,7217,80,36.6,0,0,41.8,7671.6,80,36.6,0,0,41.8,7285.4,80,36.6,0,0,41.8
,7702.6,80,36.6,0,0,41.8,7889.6,80,36.6,0,0,41.8,7266.6,80,36.6,0,0,41.8,7167,80,36.6,0,0,41.8,7323.4,80,36.6,0,0,41.8,7217,80,36.6,0,0,41.8,7671.6,80,36.6,0,0,41.8,7285.4,80,36.6,0,0,41.8
,7927,80,36.6,0,0,41.8,8166.8,80,36.6,0,0,41.8,7504.2,80,36.6,0,0,41.8,7391.4,80,36.6,0,0,41.8,7514.8,80,36.6,0,0,41.8,7428.2,80,36.6,0,0,41.8,7889.4,80,36.6,0,0,41.8,7516.4,80,36.6,0,0,41.8
,8026,80,36.6,0,0,41.8,8272.4,80,36.6,0,0,41.8,7590,80,36.6,0,0,41.8,7490.4,80,36.6,0,0,41.8,7633.6,80,36.6,0,0,41.8,7514,80,36.6,0,0,41.8,7988.4,80,36.6,0,0,41.8,7608.8,80,36.6,0,0,41.8
,8263.6,80,36.6,0,0,41.8,8496.8,80,36.6,0,0,41.8,7807.8,80,36.6,0,0,41.8,7695,80,36.6,0,0,41.8,7811.8,80,36.6,0,0,41.8,7725.2,80,36.6,0,0,41.8,8219.4,80,36.6,0,0,41.8,7820,80,36.6,0,0,41.8
,8263.6,80,36.6,0,0,41.8,8496.8,80,36.6,0,0,41.8,7807.8,80,36.6,0,0,41.8,7695,80,36.6,0,0,41.8,7811.8,80,36.6,0,0,41.8,7725.2,80,36.6,0,0,41.8,8219.4,80,36.6,0,0,41.8,7820,80,36.6,0,0,41.8
,8593.6,80,36.6,0,0,41.8,8813.6,80,36.6,0,0,41.8,8091.6,80,36.6,0,0,41.8,7978.8,80,36.6,0,0,41.8,8181.4,80,36.6,0,0,41.8,8042,80,36.6,0,0,41.8,8562.6,80,36.6,0,0,41.8,8117,80,36.6,0,0,41.8
,8686,80,36.8,0,0,41.8,8945.6,80,36.8,0,0,41.8,8223.6,80,36.8,0,0,41.8,8110.8,80,36.8,0,0,41.8,8267.2,80,36.8,0,0,41.8,8147.6,80,36.8,0,0,41.8,8648.4,80,36.8,0,0,41.8,8242.4,80,36.8,0,0,41.8
,8930.8,80,36.8,0,0,41.8,9176.8,80,36.8,0,0,41.8,8448,80,36.8,0,0,41.8,8321.6,80,36.8,0,0,41.8,8450.8,80,36.8,0,0,41.8,8365.2,80,36.8,0,0,41.8,8886.4,80,36.8,0,0,41.8,8460,80,36.8,0,0,41.8
,9032.8,80,36.8,0,0,41.8,9285.6,80,36.8,0,0,41.8,8536.4,80,36.8,0,0,41.8,8423.6,80,36.8,0,0,41.8,8573.2,80,36.8,0,0,41.8,8453.6,80,36.8,0,0,41.8,8988.4,80,36.8,0,0,41.8,8555.2,80,36.8,0,0,41.8
,9168.8,80,36.8,0,0,41.8,9435.2,80,36.8,0,0,41.8,8645.2,80,36.8,0,0,41.8,8518.8,80,36.8,0,0,41.8,8682,80,36.8,0,0,41.8,8562.4,80,36.8,0,0,41.8,9124.4,80,36.8,0,0,41.8,8664,80,36.8,0,0,41.8
,9168.8,80,36.8,0,0,41.8,9435.2,80,36.8,0,0,41.8,8645.2,80,36.8,0,0,41.8,8518.8,80,36.8,0,0,41.8,8682,80,36.8,0,0,41.8,8562.4,80,36.8,0,0,41.8,9124.4,80,36.8,0,0,41.8,8664,80,36.8,0,0,41.8
,9712.8,80,36.8,0,0,41.8,9979.2,80,36.8,0,0,41.8,9189.2,80,36.8,0,0,41.8,9062.8,80,36.8,0,0,41.8,9226,80,36.8,0,0,41.8,9106.4,80,36.8,0,0,41.8,9668.4,80,36.8,0,0,41.8,9208,80,36.8,0,0,41.8
,9712.8,80,36.8,0,0,41.6,9979.2,80,36.8,0,0,41.6,9189.2,80,36.8,0,0,41.6,9062.8,80,36.8,0,0,41.6,9226,80,36.8,0,0,41.6,9106.4,80,36.8,0,0,41.6,9668.4,80,36.8,0,0,41.6,9208,80,36.8,0,0,41.6
,9848.8,80,36.8,0,0,41.6,10128.8,78,36.8,0,2,41.6,9298,80,36.8,0,0,41.6,9158,80,36.8,0,0,41.6,9334.8,80,36.8,0,0,41.6,9215.2,79,36.8,0,1,41.6,9804.4,80,36.8,0,0,41.6,9316.8,80,36.8,0,0,41.6
,9950.8,80,36.8,0,0,41.6,10230.8,78,36.8,11.6,2,41.6,9386.4,80,36.8,0,0,41.6,9260,80,36.8,0,0,41.6,9457.2,80,36.8,0,0,41.6,9303.6,79,36.8,0,1,41.6,9906.4,80,36.8,0,0,41.6,9412,80,36.8,0,0,41.6
,10195.6,80,36.8,0,0,41.6,10462,78,36.8,11.6,2,41.6,9610.8,80,36.8,0,0,41.6,9470.8,80,36.8,0,0,41.6,9640.8,80,36.8,0,0,41.6,9521.2,79,36.8,0,1,41.6,10144.4,80,36.8,0,0,41.6,9629.6,80,36.8,0,0,41.6
