,2033,44,36.2,3204,36,41,2057.6,42,36.2,3492,38,41,1795.6,39,35.4,3638,39,43,2216.2,41,36.2,3514,39,41,1935.8,40,36.2,3704,39,43,2088,43,36.2,2974,37,41,1493.2,34,35.4,4088,40,43,2087.8,45,36.2,2818,35,41
,2082.6,44,36.2,3259,36,41,2088.6,42,36.2,3525,38,41,1849.6,39,35.4,3781,39,43,2247.2,41,36.2,3613,39,41,1973,40,36.2,3795,38,43,2150,43,36.2,3117,37,41,1536.4,34,35.4,4179,44,43,2137.4,45,36.2,2862,35,41
,2132.2,44,36.2,3336,36,41,2138.2,42,36.2,3624,38,41,1898.2,39,35.4,3872,41,43,2340.2,41,36.2,3734,39,41,2022.6,40,36.2,3860,40,43,2218.2,43,36.2,3183,37,41,1579.6,34,35.4,4296,44,43,2180.8,45,36.2,2917,35,41
,2175.6,44,36.2,3424,36,41,2206.4,42,36.2,3712,38,41,1941.4,39,35.4,3963,41,43,2371.2,41,36.2,3800,39,41,2078.4,40,36.2,4003,40,43,2249.2,43,36.2,3238,37,41,1595.8,34,35.4,4400,45,43,2261.4,45,36.2,2983,35,41
,2293.4,44,36.2,3611,36,41,2318,42,36.2,3921,38,41,2033.2,39,35.4,4119,40,43,2520,41,36.2,3976,39,41,2183.8,40,36.2,4172,39,43,2379.4,43,36.2,3381,37,41,1682.2,34,35.4,4621,44,43,2335.8,45,36.2,3115,35,41
,2293.4,44,36.2,3611,36,41,2318,42,36.2,3921,38,41,2033.2,39,35.4,4119,41,43,2520,41,36.2,3976,39,41,2183.8,40,36.2,4172,40,43,2379.4,43,36.2,3381,37,41,1682.2,34,35.4,4621,46,43,2335.8,45,36.2,3115,35,41
,2498,44,36.2,3897,36,41,2516.4,42,36.2,4229,38,41,2200.6,39,35.4,4535,38,43,2718.4,41,36.2,4350,39,41,2376,40,36.2,4549,38,43,2584,43,36.2,3711,37,41,1822.6,34,35.4,5011,38,43,2583.8,45,36.2,3423,35,41
,2498,44,36.2,3897,36,41,2516.4,42,36.2,4229,38,41,2200.6,39,35.4,4535,41,43,2718.4,41,36.2,4350,39,41,2376,40,36.2,4549,40,43,2584,43,36.2,3711,37,41,1822.6,34,35.4,5011,46,43,2583.8,45,36.2,3423,35,41
,2615.8,44,36.2,4084,36,41,2628,42,36.2,4438,38,41,2292.4,39,35.4,4691,40,43,2867.2,41,36.2,4526,39,41,2481.4,40,36.2,4718,39,43,2714.2,43,36.2,3854,37,41,1909,34,35.4,5232,44,43,2658.2,45,36.2,3555,35,41
,2659.2,44,36.4,4172,36,41,2696.2,42,36.4,4526,38,41,2335.6,39,35.2,4782,41,43,2898.2,41,36.4,4592,39,41,2537.2,40,36.4,4861,40,43,2745.2,43,36.4,3909,37,41,1925.2,34,35.2,5336,45,43,2738.8,45,36.4,3621,35,41
,2710.4,44,36.4,4249,36,41,2747.4,42,36.4,4625,38,41,2382.4,39,35.2,4873,41,43,2994.2,41,36.4,4713,39,41,2588.4,40,36.4,4926,40,43,2815.6,43,36.4,3975,37,41,1966.8,34,35.2,5453,44,43,2783.6,45,36.4,3676,35,41
,2761.6,44,36.4,4304,36,41,2779.4,42,36.4,4658,38,41,2434.4,39,35.2,5016,39,43,3026.2,41,36.4,4812,39,41,2626.8,40,36.4,5017,38,43,2879.6,43,36.4,4118,37,41,2008.4,34,35.2,5544,44,43,2834.8,45,36.4,3720,35,41
,2992,44,36.4,4645,36,41,3016.2,42,36.4,5043,38,41,2585.2,39,35.2,5354,39,43,3256.6,41,36.4,5142,39,41,2844.4,40,36.4,5407,39,43,3090.8,43,36.4,4382,37,41,2143.6,34,35.2,5947,40,43,3071.6,45,36.4,4061,35,41
,2992,44,36.4,4645,36,41,3016.2,42,36.4,5043,38,41,2585.2,39,35.2,5354,41,43,3256.6,41,36.4,5142,39,41,2844.4,40,36.4,5407,40,43,3090.8,43,36.4,4382,37,41,2143.6,34,35.2,5947,46,43,3071.6,45,36.4,4061,35,41
,3043.2,44,36.4,4722,36,41,3067.4,42,36.4,5142,38,41,2632,39,35.2,5445,41,43,3352.6,41,36.4,5263,39,41,2895.6,40,36.4,5472,40,43,3161.2,43,36.4,4448,37,41,2185.2,34,35.2,6064,44,43,3116.4,45,36.4,4116,35,41
,3088,44,36.4,4810,36,41,3137.8,42,36.4,5230,38,41,2673.6,39,35.2,5536,41,43,3384.6,41,36.4,5329,39,41,2953.2,40,36.4,5615,40,43,3193.2,43,36.4,4503,37,41,2200.8,34,35.2,6168,45,43,3199.6,45,36.4,4182,35,41
,3260.8,44,36.4,5052,36,41,3285,42,36.4,5472,38,41,2814,39,35.2,5835,38,43,3570.2,41,36.4,5604,39,41,3100.4,40,36.4,5875,37,43,3391.6,43,36.4,4789,37,41,2325.6,34,35.2,6480,42,43,3327.6,45,36.4,4358,35,41
,3260.8,44,36.4,5052,36,41,3285,42,36.4,5472,38,41,2814,39,35.2,5835,41,43,3570.2,41,36.4,5604,39,41,3100.4,40,36.4,5875,40,43,3391.6,43,36.4,4789,37,41,2325.6,34,35.2,6480,46,43,3327.6,45,36.4,4358,35,41
,3420.8,44,36.4,5283,36,41,3457.8,42,36.4,5747,38,41,2923.2,39,35.2,6108,40,43,3743,41,36.4,5879,39,41,3260.4,40,36.4,6161,40,43,3538.8,43,36.4,4976,37,41,2419.2,34,35.2,6779,40,43,3532.4,45,36.4,4622,35,41
,3420.8,44,36.4,5283,36,41,3457.8,42,36.4,5747,38,41,2923.2,39,35.2,6108,41,43,3743,41,36.4,5879,39,41,3260.4,40,36.4,6161,40,43,3538.8,43,36.4,4976,37,41,2419.2,34,35.2,6779,46,43,3532.4,45,36.4,4622,35,41
,3542.4,44,36.6,5470,36,41,3573,42,36.6,5956,38,41,3011.6,39,35,6264,40,43,3896.6,41,36.6,6055,39,41,3369.2,40,36.6,6330,39,43,3673.2,43,36.6,5119,37,41,2502.4,34,35,7000,44,43,3609.2,45,36.6,4754,35,41
,3641.4,44,36.6,5613,36,41,3678.6,42,36.6,6077,38,41,3101.6,39,35,6498,39,43,3962.6,41,36.6,6220,39,41,3468.2,40,36.6,6564,38,43,3772.2,43,36.6,5317,37,41,2557.4,34,35,7195,43,43,3747.8,45,36.6,4864,35,41
,3694.2,44,36.6,5690,36,41,3731.4,42,36.6,6176,38,41,3146.6,39,35,6589,41,43,4061.6,41,36.6,6341,39,41,3521,40,36.6,6629,40,43,3844.8,43,36.6,5383,37,41,2597.4,34,35,7312,44,43,3794,45,36.6,4919,35,41
,3694.2,44,36.6,5690,36,41,3731.4,42,36.6,6176,38,41,3146.6,39,35,6589,41,43,4061.6,41,36.6,6341,39,41,3521,40,36.6,6629,40,43,3844.8,43,36.6,5383,37,41,2597.4,34,35,7312,46,43,3794,45,36.6,4919,35,41
,3931.8,44,36.6,6031,36,41,3975.6,42,36.6,6561,38,41,3291.6,39,35,6927,39,43,4299.2,41,36.6,6671,39,41,3745.4,40,36.6,7019,39,43,4062.6,43,36.6,5647,37,41,2727.4,34,35,7715,40,43,4038.2,45,36.6,5260,35,41
,3931.8,44,36.6,6031,36,41,3975.6,42,36.6,6561,38,41,3291.6,39,35,6927,41,43,4299.2,41,36.6,6671,39,41,3745.4,40,36.6,7019,40,43,4062.6,43,36.6,5647,37,41,2727.4,34,35,7715,46,43,4038.2,45,36.6,5260,35,41
,4037.4,44,36.6,6163,36,41,4061.4,42,36.6,6693,38,41,3386.6,39,35,7161,39,43,4431.2,41,36.6,6891,39,41,3837.8,40,36.6,7175,38,43,4201.2,43,36.6,5856,37,41,2807.4,34,35,7923,42,43,4137.2,45,36.6,5359,35,41
,4083.6,44,36.6,6251,36,41,4134,42,36.6,6781,38,41,3426.6,39,35,7252,41,43,4464.2,41,36.6,6957,39,41,3897.2,40,36.6,7318,40,43,4234.2,43,36.6,5911,37,41,2822.4,34,35,8027,45,43,4223,45,36.6,5425,35,41
,4209,44,36.6,6438,36,41,4252.8,42,36.6,6990,38,41,3511.6,39,35,7408,40,43,4622.6,41,36.6,7133,39,41,4009.4,40,36.6,7487,39,43,4372.8,43,36.6,6054,37,41,2902.4,34,35,8248,44,43,4302.2,45,36.6,5557,35,41
,4209,44,36.6,6438,36,41,4252.8,42,36.6,6990,38,41,3511.6,39,35,7408,41,43,4622.6,41,36.6,7133,39,41,4009.4,40,36.6,7487,40,43,4372.8,43,36.6,6054,37,41,2902.4,34,35,8248,46,43,4302.2,45,36.6,5557,35,41
,4374,44,36.6,6669,36,41,4431,42,36.6,7265,38,41,3616.6,39,35,7681,40,43,4800.8,41,36.6,7408,39,41,4174.4,40,36.6,7773,40,43,4524.6,43,36.6,6241,37,41,2992.4,34,35,8547,40,43,4513.4,45,36.6,5821,35,41
,4426.8,44,36.8,6724,36,41,4464,42,36.8,7298,38,41,3666.6,39,35.2,7824,39,43,4833.8,41,36.8,7507,39,41,4214,40,36.8,7864,38,43,4590.6,43,36.8,6384,37,41,3032.4,34,34.8,8638,44,43,4566.2,45,36.8,5865,35,41
,4556,44,36.8,6911,36,41,4586.4,42,36.8,7507,38,41,3755,39,35.2,7980,40,43,4997,41,36.8,7683,39,41,4329.6,40,36.8,8033,39,43,4733.4,43,36.8,6527,37,41,3109.2,34,34.8,8859,44,43,4647.8,45,36.8,5997,35,41
,4603.6,44,36.8,6999,36,41,4661.2,42,36.8,7595,38,41,3796.6,39,35.2,8071,41,43,5031,41,36.8,7749,39,41,4390.8,40,36.8,8176,40,43,4767.4,43,36.8,6582,37,41,3123.6,34,34.8,8963,45,43,4736.2,45,36.8,6063,35,41
,4658,44,36.8,7076,36,41,4715.6,42,36.8,7694,38,41,3843.4,39,35.2,8162,41,43,5133,41,36.8,7870,39,41,4445.2,40,36.8,8241,40,43,4842.2,43,36.8,6648,37,41,3162,34,34.8,9080,44,43,4783.8,45,36.8,6118,35,41
,4658,44,36.8,7076,36,41,4715.6,42,36.8,7694,38,41,3843.4,39,35.2,8162,41,43,5133,41,36.8,7870,39,41,4445.2,40,36.8,8241,40,43,4842.2,43,36.8,6648,37,41,3162,34,34.8,9080,46,43,4783.8,45,36.8,6118,35,41
,4957.2,44,36.8,7472,36,41,5001.2,42,36.8,8112,38,41,4046.2,39,35.2,8643,37,43,5411.8,41,36.8,8299,39,41,4717.2,40,36.8,8722,37,43,5134.6,43,36.8,7055,37,41,3325.2,34,34.8,9574,38,43,5089.8,45,36.8,6503,35,41
,4957.2,44,36.8,7472,36,40,5001.2,42,36.8,8112,38,40,4046.2,39,35.2,8643,41,42,5411.8,41,36.8,8299,39,40,4717.2,40,36.8,8722,40,42,5134.6,43,36.8,7055,37,40,3325.2,34,34.8,9574,46,42,5089.8,45,36.8,6503,35,40
,5011.6,44,36.8,7542,36,40,5055.6,42,36.8,8202,38,40,4093,39,35.2,8727,41,42,5513.8,41,36.8,8409,39,40,4771.6,40,36.8,8782,40,42,5209.4,43,36.8,7115,37,40,3363.6,34,34.8,9706,46,42,5137.4,45,36.8,6553,35,40
,5059.2,44,36.8,7622,36,40,5130.4,42,36.8,8282,38,40,4134.6,39,35.2,8811,41,42,5547.8,41,36.8,8469,39,40,4832.8,40,36.8,8914,40,42,5243.4,43,36.8,7165,37,40,3378,34,34.8,9814,46,42,5225.8,45,36.8,6613,35,40
,5188.4,44,36.8,7792,36,40,5252.8,42,36.8,8472,38,40,4223,39,35.2,8967,41,42,5711,41,36.8,8629,39,40,4948.4,40,36.8,9082,40,42,5386.2,43,36.8,7295,37,40,3454.8,34,34.8,10042,46,42,5307.4,45,36.8,6733,35,40
,5242.8,44,36.8,7842,36,40,5286.8,42,36.8,8502,38,40,4275,39,35.2,9123,41,42,5745,41,36.8,8719,39,40,4989.2,40,36.8,9190,40,42,5454.2,43,36.8,7425,37,40,3493.2,34,34.8,10150,46,42,5361.8,45,36.8,6773,35,40
,5412.8,44,37,8052,36,40,5470.4,42,37,8752,38,40,4384.2,39,35,9387,41,42,5928.6,41,37,8969,39,40,5159.2,40,37,9454,40,42,5610.6,43,37,7595,37,40,3579.6,34,34.6,10498,46,42,5579.4,45,37,7013,35,40
,5412.8,44,37,8052,36,40,5470.4,42,37,8752,38,40,4384.2,39,35,9387,41,42,5928.6,41,37,8969,39,40,5159.2,40,37,9454,40,42,5610.6,43,37,7595,37,40,3579.6,34,34.6,10498,46,42,5579.4,45,37,7013,35,40
,5545.8,44,37,8222,36,40,5596.4,42,37,8942,38,40,4469.2,39,35,9543,41,42,6096.6,41,37,9129,39,40,5278.2,40,37,9622,40,42,5757.6,43,37,7725,37,40,3653.2,34,34.6,10726,46,42,5663.4,45,37,7133,35,40
,5594.8,44,37,8302,36,40,5673.4,42,37,9022,38,40,4509.2,39,35,9627,41,42,6131.6,41,37,9189,39,40,5341.2,40,37,9754,40,42,5792.6,43,37,7775,37,40,3667,34,34.6,10834,46,42,5754.4,45,37,7193,35,40
,5706.8,44,37,8422,36,40,5764.4,42,37,9142,38,40,4604.2,39,35,9867,41,42,6271.6,41,37,9389,39,40,5439.2,40,37,9922,40,42,5939.6,43,37,7965,37,40,3740.6,34,34.6,11074,46,42,5859.4,45,37,7283,35,40
