,2971,46,37,3164,34,41,3535,55,37,2839,25,41,2848,43,37,3696,37,41,2729,43,37,3894,37,41,3088,50,37,3557,30,41,3766,53,37,2506,27,41,2801,44,37,3530,36,41,2913,45,37,3790,35,41
,2971,46,37,3164,34,41,3535,55,37,2839,25,41,2848,43,37,3696,37,41,2729,43,37,3894,37,41,3088,50,37,3557,30,41,3766,53,37,2506,27,41,2801,44,37,3530,36,41,2913,45,37,3790,35,41
,3090,46,37,3296,34,41,3717,55,37,2927,25,41,2974,43,37,3850,37,41,2876,43,37,4059,37,41,3221,50,37,3722,30,41,3927,53,37,2572,27,41,2913,44,37,3695,36,41,3046,45,37,3933,35,41
,3167,46,38,3329,34,41,3787,55,38,3037,25,41,3016,43,38,3982,37,41,2925,43,38,4169,37,41,3305,50,38,3799,30,41,4004,53,38,2671,27,41,2976,44,38,3728,36,41,3088,45,38,4010,35,41
,3239,46,38,3384,34,41,3875,54,38,3103,26,41,3096,40,38,4037,40,41,2997,40,38,4235,40,41,3353,44,38,3920,36,41,4132,51,38,2704,29,41,3040,43,38,3816,37,41,3168,43,38,4120,37,41
,3303,46,38,3516,34,41,3939,54,38,3158,26,41,3184,40,38,4081,40,41,3029,40,38,4323,40,41,3433,44,38,3975,36,41,4204,51,38,2748,29,41,3096,43,38,3926,37,41,3232,43,38,4252,37,41
,3607,46,38,3758,34,41,4307,54,38,3389,26,41,3416,40,38,4477,40,41,3317,40,38,4675,40,41,3705,44,38,4316,36,41,4540,51,38,3023,29,41,3384,43,38,4223,37,41,3512,43,38,4527,37,41
,3607,46,38,3758,34,41,4307,54,38,3389,26,41,3416,40,38,4477,40,41,3317,40,38,4675,40,41,3705,44,38,4316,36,41,4540,51,38,3023,29,41,3384,43,38,4223,37,41,3512,43,38,4527,37,41
,3679,46,38,3813,34,41,4395,54,38,3455,26,41,3496,40,38,4532,40,41,3389,40,38,4741,40,41,3753,44,38,4437,36,41,4668,51,38,3056,29,41,3448,43,38,4311,37,41,3592,43,38,4637,37,41
,3767,46,38,3846,34,41,4475,54,38,3565,26,41,3544,40,38,4664,40,41,3445,40,38,4851,40,41,3825,44,38,4547,36,41,4748,51,38,3166,29,41,3520,43,38,4344,37,41,3640,43,38,4714,37,41
,3967,46,38,4110,34,41,4739,54,38,3719,26,41,3760,40,38,4884,40,41,3645,40,38,5104,40,41,4041,44,38,4789,36,41,4996,51,38,3287,29,41,3696,43,38,4630,37,41,3856,43,38,4989,37,41
,3967,46,38,4110,34,41,4739,54,38,3719,26,41,3760,40,38,4884,40,41,3645,40,38,5104,40,41,4041,44,38,4789,36,41,4996,51,38,3287,29,41,3696,43,38,4630,37,41,3856,43,38,4989,37,41
,4207,46,38,4275,34,41,4995,54,38,3917,26,41,3944,40,38,5159,40,41,3837,40,38,5357,40,41,4225,44,38,5064,36,41,5284,51,38,3518,29,41,3928,43,38,4839,37,41,4064,43,38,5231,37,41
,4207,46,38,4275,34,41,4995,54,38,3917,26,41,3944,40,38,5159,40,41,3837,40,38,5357,40,41,4225,44,38,5064,36,41,5284,51,38,3518,29,41,3928,43,38,4839,37,41,4064,43,38,5231,37,41
,4343,46,39,4407,34,41,5195,54,39,4016,26,41,4072,40,39,5335,40,41,4005,40,39,5522,40,41,4361,44,39,5251,36,41,5460,51,39,3595,29,41,4048,43,39,5015,37,41,4216,43,39,5374,37,41
,4496,43,39,4594,37,41,5357,53,39,4181,27,41,4216,39,39,5522,41,41,4104,38,39,5720,42,41,4523,42,39,5427,38,41,5622,48,39,3760,32,41,4183,40,39,5169,40,41,4324,40,39,5605,40,41
,4577,43,39,4649,37,41,5456,53,39,4247,27,41,4306,39,39,5577,41,41,4176,38,39,5797,42,41,4577,42,39,5548,38,41,5757,48,39,3804,32,41,4255,40,39,5257,40,41,4414,40,39,5715,40,41
,4577,43,39,4649,37,41,5456,53,39,4247,27,41,4306,39,39,5577,41,41,4176,38,39,5797,42,41,4577,42,39,5548,38,41,5757,48,39,3804,32,41,4255,40,39,5257,40,41,4414,40,39,5715,40,41
,4892,43,39,4924,37,41,5861,53,39,4489,27,41,4567,39,39,5973,41,41,4482,38,39,6171,42,41,4865,42,39,5911,38,41,6108,48,39,4112,32,41,4561,40,39,5576,40,41,4720,40,39,6001,40,41
,4892,43,39,4924,37,41,5861,53,39,4489,27,41,4567,39,39,5973,41,41,4482,38,39,6171,42,41,4865,42,39,5911,38,41,6108,48,39,4112,32,41,4561,40,39,5576,40,41,4720,40,39,6001,40,41
,5045,43,39,5111,37,41,6032,53,39,4610,27,41,4747,39,39,6083,41,41,4590,38,39,6336,42,41,5009,42,39,6087,38,41,6324,48,39,4200,32,41,4687,40,39,5785,40,41,4864,40,39,6265,40,41
,5126,43,39,5166,37,41,6122,53,39,4720,27,41,4801,39,39,6215,41,41,4653,38,39,6446,42,41,5081,42,39,6208,38,41,6405,48,39,4321,32,41,4768,40,39,5818,40,41,4918,40,39,6342,40,41
,5270,43,39,5309,37,41,6347,53,39,4819,27,41,4945,39,39,6391,41,41,4833,38,39,6622,42,41,5234,42,39,6395,38,41,6594,48,39,4409,32,41,4894,40,39,6005,40,41,5089,40,39,6485,40,41
,5270,43,39,5309,37,41,6347,53,39,4819,27,41,4945,39,39,6391,41,41,4833,38,39,6622,42,41,5234,42,39,6395,38,41,6594,48,39,4409,32,41,4894,40,39,6005,40,41,5089,40,39,6485,40,41
,5522,43,39,5496,37,41,6626,53,39,5028,27,41,5152,39,39,6666,41,41,5031,38,39,6897,42,41,5423,42,39,6692,38,41,6891,48,39,4673,32,41,5146,40,39,6225,40,41,5314,40,39,6738,40,41
,5594,43,40,5628,37,41,6698,53,40,5083,27,41,5242,39,38,6721,41,41,5067,38,38,6985,42,41,5513,42,40,6747,38,41,6972,48,40,4717,32,41,5200,40,40,6346,40,41,5368,40,40,6892,40,41
,5734,40,40,5793,40,41,6938,51,40,5193,29,41,5370,40,38,6897,40,41,5235,40,38,7150,40,41,5633,37,40,6989,43,41,7152,41,40,4838,39,41,5340,37,40,6533,43,41,5528,37,40,7068,43,41
,5824,40,40,5848,40,41,7038,51,40,5303,29,41,5418,40,38,7029,40,41,5291,40,38,7260,40,41,5713,37,40,7110,43,41,7222,41,40,4981,39,41,5420,37,40,6577,43,41,5588,37,40,7145,43,41
,5904,40,40,5914,40,41,7138,51,40,5380,29,41,5498,40,38,7084,40,41,5363,40,38,7326,40,41,5743,37,40,7264,43,41,7352,41,40,5047,39,41,5500,37,40,6665,43,41,5668,37,40,7277,43,41
,5904,40,40,5914,40,41,7138,51,40,5380,29,41,5498,40,38,7084,40,41,5363,40,38,7326,40,41,5743,37,40,7264,43,41,7352,41,40,5047,39,41,5500,37,40,6665,43,41,5668,37,40,7277,43,41
,6304,40,40,6354,40,41,7648,51,40,5699,29,41,5818,40,38,7524,40,41,5683,40,38,7766,40,41,6113,37,40,7737,43,41,7762,41,40,5476,39,41,5870,37,40,7138,43,41,6038,37,40,7750,43,41
,6304,40,40,6354,40,40,7648,51,40,5699,29,40,5818,40,38,7524,40,40,5683,40,38,7766,40,40,6113,37,40,7737,43,40,7762,41,40,5476,39,40,5870,37,40,7138,43,40,6038,37,40,7750,43,40
,6384,38,40,6414,42,40,7738,47,40,5779,33,40,5898,39,38,7574,41,40,5747,38,38,7836,42,40,6143,34,40,7877,46,40,7892,40,40,5536,40,40,5950,36,40,7218,44,40,6118,36,40,7870,44,40
,6454,38,40,6484,42,40,7828,47,40,5889,33,40,5946,39,38,7694,41,40,5803,38,38,7936,42,40,6223,34,40,7987,46,40,7962,40,40,5666,40,40,6030,36,40,7258,44,40,6178,36,40,7940,44,40
,6594,38,40,6634,42,40,8048,47,40,6009,33,40,6074,39,38,7854,41,40,5963,38,38,8096,42,40,6333,34,40,8217,46,40,8142,40,40,5776,40,40,6170,36,40,7428,44,40,6338,36,40,8100,44,40
,6674,38,40,6754,42,40,8108,47,40,6079,33,40,6154,39,38,7904,41,40,5995,38,38,8176,42,40,6423,34,40,8277,46,40,8222,40,40,5826,40,40,6220,36,40,7548,44,40,6388,36,40,8250,44,40
,6914,38,39,6964,42,40,8388,47,41,6299,33,40,6338,39,37,8154,41,40,6171,38,37,8426,42,40,6593,34,39,8587,46,40,8492,40,41,6126,40,40,6470,36,39,7778,44,40,6618,36,39,8500,44,40
,6914,40,39,6964,40,40,8388,46,41,6299,34,40,6338,40,37,8154,40,40,6171,40,37,8426,40,40,6593,37,39,8587,43,40,8492,36,41,6126,44,40,6470,37,39,7778,43,40,6618,37,39,8500,43,40
,7040,40,39,7114,40,40,8619,46,41,6429,34,40,6450,40,37,8314,40,40,6318,40,37,8576,40,40,6701,37,39,8807,43,40,8668,36,41,6256,44,40,6596,37,39,7948,43,40,6762,37,39,8660,43,40
,7121,40,39,7164,40,40,8718,46,41,6539,34,40,6492,40,37,8434,40,40,6367,40,37,8676,40,40,6773,37,39,8917,43,40,8734,36,41,6396,44,40,6668,37,39,7988,43,40,6816,37,39,8730,43,40
,7265,40,39,7344,40,40,8883,46,41,6689,34,40,6639,40,37,8524,40,40,6458,40,37,8816,40,40,6890,37,39,9107,43,40,8943,36,41,6526,44,40,6785,37,39,8188,43,40,6942,37,39,8990,43,40
,7265,40,39,7344,40,40,8883,46,41,6689,34,40,6639,40,37,8524,40,40,6458,40,37,8816,40,40,6890,37,39,9107,43,40,8943,36,41,6526,44,40,6785,37,39,8188,43,40,6942,37,39,8990,43,40
,7553,40,39,7624,40,40,9323,46,41,6959,34,40,6842,40,37,8884,40,40,6710,40,37,9136,40,40,7133,37,39,9487,43,40,9251,36,41,6916,44,40,7073,37,39,8498,43,40,7221,37,39,9280,43,40
,7553,40,39,7624,40,40,9323,46,41,6959,34,40,6842,40,37,8884,40,40,6710,40,37,9136,40,40,7133,37,39,9487,43,40,9251,36,41,6916,44,40,7073,37,39,8498,43,40,7221,37,39,9280,43,40
,7625,40,39,7684,40,40,9422,46,41,7039,34,40,6912,40,37,8934,40,40,6773,40,37,9196,40,40,7160,37,39,9627,43,40,9372,36,41,6996,44,40,7145,37,39,8578,43,40,7293,37,39,9400,43,40
,7778,40,39,7854,40,40,9587,46,41,7219,34,40,7031,40,37,9094,40,40,6850,40,37,9376,40,40,7322,37,39,9787,43,40,9526,36,41,7186,44,40,7262,37,39,8738,43,40,7401,37,39,9610,43,40
,7904,40,39,8004,40,40,9818,46,41,7349,34,40,7143,40,37,9254,40,40,6997,40,37,9526,40,40,7430,37,39,10007,43,40,9702,36,41,7316,44,40,7388,37,39,8908,43,40,7545,37,39,9770,43,40
,7904,40,38,8004,40,40,9818,46,40,7349,34,40,7143,40,36,9254,40,40,6997,40,36,9526,40,40,7430,37,38,10007,43,40,9702,36,40,7316,44,40,7388,37,38,8908,43,40,7545,37,38,9770,43,40
,8128,43,38,8174,37,40,10098,47,40,7569,33,40,7287,43,36,9494,37,40,7153,43,36,9736,37,40,7598,42,38,10277,38,40,9972,40,40,7616,40,40,7612,40,38,9108,40,40,7745,40,38,10000,40,40
,8128,43,38,8174,37,40,10098,47,40,7569,33,40,7287,43,36,9494,37,40,7153,43,36,9736,37,40,7598,42,38,10277,38,40,9972,40,40,7616,40,40,7612,40,38,9108,40,40,7745,40,38,10000,40,40
,8320,43,38,8424,37,40,10378,47,40,7759,33,40,7467,43,36,9664,37,40,7309,43,36,9956,37,40,7814,42,38,10497,38,40,10232,40,40,7776,40,40,7772,40,38,9388,40,40,7945,40,38,10270,40,40
,8392,43,38,8474,37,40,10468,47,40,7869,33,40,7503,43,36,9784,37,40,7351,43,36,10056,37,40,7878,42,38,10607,38,40,10302,40,40,7906,40,40,7844,40,38,9418,40,40,7993,40,38,10340,40,40
,8464,43,38,8524,37,40,10558,47,40,7949,33,40,7569,43,36,9824,37,40,7405,43,36,10116,37,40,7926,42,38,10717,38,40,10432,40,40,7966,40,40,7908,40,38,9498,40,40,8073,40,38,10440,40,40
,8464,43,38,8524,37,40,10558,47,40,7949,33,40,7569,43,36,9824,37,40,7405,43,36,10116,37,40,7926,42,38,10717,38,40,10432,40,40,7966,40,40,7908,40,38,9498,40,40,8073,40,38,10440,40,40
,8744,43,38,8774,37,40,10968,47,40,8209,33,40,7755,43,36,10164,37,40,7633,43,36,10416,37,40,8182,42,38,11047,38,40,10752,40,40,8316,40,40,8180,40,38,9788,40,40,8345,40,38,10700,40,40
,8808,43,38,8894,37,40,11028,47,40,8279,33,40,7827,43,36,10194,37,40,7663,43,36,10486,37,40,8262,42,38,11097,38,40,10832,40,40,8366,40,40,8228,40,38,9898,40,40,8393,40,38,10840,40,40
,8880,43,38,8944,37,40,11118,47,40,8359,33,40,7893,43,36,10234,37,40,7717,43,36,10546,37,40,8310,42,38,11207,38,40,10962,40,40,8426,40,40,8292,40,38,9978,40,40,8473,40,38,10940,40,40
