,1777.2,40,36.2,4016,36,43,1868.4,42,36.2,3084,38,41,1862.6,40,36.2,3418,35,43,1652.8,38,35.4,3962,40,43,2197.6,45,36.2,3060,35,41,2410.4,51,36.2,2646,29,41,1436,36,35.4,3986,38,43,1855.2,39,35.4,3598,37,43
,1857.8,40,36.2,4042,40,43,1924.2,42,36.2,3205,38,41,1918.4,40,36.2,3496,39,43,1701.4,38,35.4,4079,41,43,2259.6,45,36.2,3115,35,41,2484.8,51,36.2,2712,29,41,1479.2,36,35.4,4051,43,43,1871.4,39,35.4,3676,37,43
,1895,40,36.2,4172,38,43,1955.2,42,36.2,3260,38,41,1974.2,40,36.2,3587,40,43,1739.2,38,35.4,4183,41,43,2327.8,45,36.2,3181,35,41,2540.6,51,36.2,2800,29,41,1511.6,36,35.4,4168,42,43,1920,39,35.4,3793,40,43
,1944.6,40,36.2,4276,39,43,2017.2,42,36.2,3359,38,41,2011.4,40,36.2,3639,38,43,1787.8,38,35.4,4287,42,43,2377.4,45,36.2,3269,35,41,2615,51,36.2,2855,29,41,1527.8,36,35.4,4285,43,43,1979.4,39,35.4,3858,39,43
,2019,40,36.2,4510,38,43,2097.8,42,36.2,3480,38,41,2098.2,40,36.2,3847,38,43,1847.2,38,35.4,4482,40,43,2495.2,45,36.2,3445,35,41,2732.8,51,36.2,2998,29,41,1592.6,36,35.4,4467,39,43,2071.2,39,35.4,4066,39,43
,2019,40,36.2,4510,40,43,2097.8,42,36.2,3480,38,41,2098.2,40,36.2,3847,40,43,1847.2,38,35.4,4482,42,43,2495.2,45,36.2,3445,35,41,2732.8,51,36.2,2998,29,41,1592.6,36,35.4,4467,44,43,2071.2,39,35.4,4066,41,43
,2229.8,40,36.2,4874,36,43,2308.6,42,36.2,3832,38,41,2315.2,40,36.2,4172,36,43,2030.8,38,35.4,4898,40,43,2724.6,45,36.2,3720,35,41,2987,51,36.2,3262,29,41,1754.6,36,35.4,4883,40,43,2238.6,39,35.4,4404,34,43
,2229.8,40,36.2,4874,40,43,2308.6,42,36.2,3832,38,41,2315.2,40,36.2,4172,40,43,2030.8,38,35.4,4898,42,43,2724.6,45,36.2,3720,35,41,2987,51,36.2,3262,29,41,1754.6,36,35.4,4883,44,43,2238.6,39,35.4,4404,41,43
,2304.2,40,36.2,5108,38,43,2389.2,42,36.2,3953,38,41,2402,40,36.2,4380,38,43,2090.2,38,35.4,5093,40,43,2842.4,45,36.2,3896,35,41,3104.8,51,36.2,3405,29,41,1819.4,36,35.4,5065,39,43,2330.4,39,35.4,4612,39,43
,2353.8,40,36.4,5212,39,43,2451.2,42,36.4,4052,38,41,2439.2,40,36.4,4432,38,43,2138.8,38,35.2,5197,42,43,2892,45,36.4,3984,35,41,3179.2,51,36.4,3460,29,41,1835.6,36,35.2,5182,43,43,2389.8,39,35.6,4677,39,43
,2392.2,40,36.4,5342,38,43,2483.2,42,36.4,4107,38,41,2496.8,40,36.4,4523,40,43,2175.2,38,35.2,5301,41,43,2962.4,45,36.4,4050,35,41,3236.8,51,36.4,3548,29,41,1866.8,36,35.2,5299,42,43,2440.2,39,35.6,4794,40,43
,2475.4,40,36.4,5368,40,43,2540.8,42,36.4,4228,38,41,2554.4,40,36.4,4601,39,43,2222,38,35.2,5418,41,43,3026.4,45,36.4,4105,35,41,3313.6,51,36.4,3614,29,41,1908.4,36,35.2,5364,43,43,2457,39,35.6,4872,37,43
,2648.2,40,36.4,5810,36,43,2752,42,36.4,4525,38,41,2752.8,40,36.4,4965,35,43,2372.8,38,35.2,5808,40,43,3250.4,45,36.4,4435,35,41,3563.2,51,36.4,3867,29,41,2054,36,35.2,5780,38,43,2658.6,39,35.6,5223,37,43
,2648.2,40,36.4,5810,40,43,2752,42,36.4,4525,38,41,2752.8,40,36.4,4965,40,43,2372.8,38,35.2,5808,42,43,3250.4,45,36.4,4435,35,41,3563.2,51,36.4,3867,29,41,2054,36,35.2,5780,44,43,2658.6,39,35.6,5223,41,43
,2686.6,40,36.4,5940,38,43,2784,42,36.4,4580,38,41,2810.4,40,36.4,5056,40,43,2409.2,38,35.2,5912,41,43,3320.8,45,36.4,4501,35,41,3620.8,51,36.4,3955,29,41,2085.2,36,35.2,5897,42,43,2709,39,35.6,5340,40,43
,2737.8,40,36.4,6044,39,43,2848,42,36.4,4679,38,41,2848.8,40,36.4,5108,38,43,2456,38,35.2,6016,42,43,3372,45,36.4,4589,35,41,3697.6,51,36.4,4010,29,41,2100.8,36,35.2,6014,43,43,2770.6,39,35.6,5405,39,43
,2897.8,40,36.4,6304,38,43,2988.8,42,36.4,4921,38,41,2996,40,36.4,5394,37,43,2560,38,35.2,6328,39,43,3557.6,45,36.4,4820,35,41,3896,51,36.4,4219,29,41,2204.8,36,35.2,6261,38,43,2882.6,39,35.6,5691,35,43
,2897.8,40,36.4,6304,40,43,2988.8,42,36.4,4921,38,41,2996,40,36.4,5394,40,43,2560,38,35.2,6328,42,43,3557.6,45,36.4,4820,35,41,3896,51,36.4,4219,29,41,2204.8,36,35.2,6261,44,43,2882.6,39,35.6,5691,41,43
,3032.2,40,36.4,6642,36,43,3148.8,42,36.4,5152,38,41,3162.4,40,36.4,5641,37,43,2690,38,35.2,6627,41,43,3730.4,45,36.4,5040,35,41,4081.6,51,36.4,4417,29,41,2319.2,36,35.2,6612,41,43,3039.4,39,35.6,5951,38,43
,3032.2,40,36.4,6642,40,43,3148.8,42,36.4,5152,38,41,3162.4,40,36.4,5641,40,43,2690,38,35.2,6627,42,43,3730.4,45,36.4,5040,35,41,4081.6,51,36.4,4417,29,41,2319.2,36,35.2,6612,44,43,3039.4,39,35.6,5951,41,43
,3109,40,36.6,6876,38,43,3232,42,36.6,5273,38,41,3252,40,36.6,5849,38,43,2747.2,38,35,6822,40,43,3852,45,36.6,5216,35,41,4203.2,51,36.6,4560,29,41,2381.6,36,35,6794,39,43,3134.6,39,35.8,6159,39,43
,3247.6,40,36.6,7006,39,43,3357.4,42,36.6,5493,38,41,3351,40,36.6,5979,37,43,2837.2,38,35,7043,41,43,3970.8,45,36.6,5359,35,41,4361.6,51,36.6,4681,29,41,2436.6,36,35,6976,42,43,3215.8,39,35.8,6302,35,43
,3287.2,40,36.6,7136,38,43,3390.4,42,36.6,5548,38,41,3410.4,40,36.6,6070,40,43,2872.2,38,35,7147,41,43,4043.4,45,36.6,5425,35,41,4421,51,36.6,4769,29,41,2466.6,36,35,7093,42,43,3268,39,35.8,6419,40,43
,3287.2,40,36.6,7136,40,43,3390.4,42,36.6,5548,38,41,3410.4,40,36.6,6070,40,43,2872.2,38,35,7147,42,43,4043.4,45,36.6,5425,35,41,4421,51,36.6,4769,29,41,2466.6,36,35,7093,44,43,3268,39,35.8,6419,41,43
,3465.4,40,36.6,7578,36,43,3608.2,42,36.6,5845,38,41,3615,40,36.6,6434,35,43,3017.2,38,35,7537,40,43,4274.4,45,36.6,5755,35,41,4678.4,51,36.6,5022,29,41,2606.6,36,35,7509,38,43,3476.8,39,35.8,6770,37,43
,3465.4,40,36.6,7578,40,43,3608.2,42,36.6,5845,38,41,3615,40,36.6,6434,40,43,3017.2,38,35,7537,42,43,4274.4,45,36.6,5755,35,41,4678.4,51,36.6,5022,29,41,2606.6,36,35,7509,44,43,3476.8,39,35.8,6770,41,43
,3590.8,40,36.6,7734,38,43,3700.6,42,36.6,6021,38,41,3733.8,40,36.6,6603,39,43,3097.2,38,35,7758,40,43,4413,45,36.6,5876,35,41,4817,51,36.6,5176,29,41,2676.6,36,35,7691,41,43,3546.4,39,35.8,6965,36,43
,3643.6,40,36.6,7838,39,43,3766.6,42,36.6,6120,38,41,3773.4,40,36.6,6655,38,43,3142.2,38,35,7862,42,43,4465.8,45,36.6,5964,35,41,4896.2,51,36.6,5231,29,41,2691.6,36,35,7808,43,43,3610.2,39,35.8,7030,39,43
,3722.8,40,36.6,8072,38,43,3852.4,42,36.6,6241,38,41,3865.8,40,36.6,6863,38,43,3197.2,38,35,8057,40,43,4591.2,45,36.6,6140,35,41,5021.6,51,36.6,5374,29,41,2751.6,36,35,7990,39,43,3708.8,39,35.8,7238,39,43
,3722.8,40,36.6,8072,40,43,3852.4,42,36.6,6241,38,41,3865.8,40,36.6,6863,40,43,3197.2,38,35,8057,42,43,4591.2,45,36.6,6140,35,41,5021.6,51,36.6,5374,29,41,2751.6,36,35,7990,44,43,3708.8,39,35.8,7238,41,43
,3861.4,40,36.6,8410,36,43,4017.4,42,36.6,6472,38,41,4037.4,40,36.6,7110,37,43,3322.2,38,35,8356,41,43,4769.4,45,36.6,6360,35,41,5213,51,36.6,5572,29,41,2861.6,36,35,8341,41,43,3871.2,39,35.8,7498,38,43
,3947.2,40,36.8,8436,40,43,4076.8,42,36.8,6593,38,41,4096.8,40,36.8,7188,39,43,3367.2,38,34.8,8473,41,43,4835.4,45,36.8,6415,35,41,5292.2,51,36.8,5638,29,41,2901.6,36,34.8,8406,43,43,3888.6,39,36,7576,37,43
,4028.8,40,36.8,8670,38,43,4165.2,42,36.8,6714,38,41,4192,40,36.8,7396,38,43,3420,38,34.8,8668,40,43,4964.6,44,36.8,6591,36,41,5421.4,51,36.8,5781,29,41,2959.2,36,34.8,8588,39,43,3990.6,39,36,7784,39,43
,4083.2,40,36.8,8774,39,43,4233.2,42,36.8,6813,38,41,4232.8,40,36.8,7448,38,43,3463.2,38,34.8,8772,42,43,5019,44,36.8,6679,36,41,5503,51,36.8,5836,29,41,2973.6,36,34.8,8705,43,43,4056.6,39,36,7849,39,43
,4124,40,36.8,8904,38,43,4267.2,42,36.8,6868,38,41,4294,40,36.8,7539,40,43,3496.8,38,34.8,8876,41,43,5093.8,44,36.8,6745,36,41,5564.2,51,36.8,5924,29,41,3002.4,36,34.8,8822,42,43,4110.6,39,36,7966,40,43
,4124,40,36.8,8904,40,43,4267.2,42,36.8,6868,38,41,4294,40,36.8,7539,40,43,3496.8,38,34.8,8876,42,43,5093.8,44,36.8,6745,36,41,5564.2,51,36.8,5924,29,41,3002.4,36,34.8,8822,44,43,4110.6,39,36,7966,41,43
,4396,40,36.8,9372,36,43,4552.8,42,36.8,7286,38,41,4566,40,36.8,7981,34,43,3679.2,38,34.8,9383,39,43,5393,44,36.8,7141,36,41,5911,51,36.8,6243,29,41,3175.2,36,34.8,9303,37,43,4344.6,39,36,8395,33,43
,4396,40,36.8,9372,40,42,4552.8,42,36.8,7286,38,40,4566,40,36.8,7981,40,42,3679.2,38,34.8,9383,42,42,5393,44,36.8,7141,36,40,5911,51,36.8,6243,29,40,3175.2,36,34.8,9303,44,42,4344.6,39,36,8395,41,42
,4436.8,40,36.8,9516,40,42,4586.8,40,36.8,7336,40,40,4627.2,39,36.8,8065,41,42,3712.8,38,34.8,9491,42,42,5467.8,44,36.8,7201,36,40,5972.2,51,36.8,6323,29,40,3204,36,34.8,9435,44,42,4398.6,38,36,8515,42,42
,4491.2,40,36.8,9624,40,42,4648,40,36.8,7436,40,40,4661.2,39,36.8,8149,41,42,3756,38,34.8,9587,42,42,5522.2,44,36.8,7281,36,40,6053.8,51,36.8,6373,29,40,3218.4,36,34.8,9555,44,42,4464.6,38,36,8599,42,42
,4572.8,40,36.8,9864,40,42,4736.4,40,36.8,7546,40,40,4756.4,39,36.8,8365,41,42,3808.8,38,34.8,9791,42,42,5651.4,44,36.8,7441,36,40,6183,51,36.8,6503,29,40,3276,36,34.8,9783,44,42,4560.6,38,36,8827,42,42
,4661.2,40,36.8,9888,40,42,4797.6,40,36.8,7656,40,40,4817.6,39,36.8,8449,41,42,3852,38,34.8,9911,42,42,5712.6,44,36.8,7501,36,40,6264.6,51,36.8,6563,29,40,3314.4,36,34.8,9855,44,42,4578.6,38,36,8947,42,42
,4804,40,37,10248,40,42,4954,40,37,7886,40,40,4987.6,39,36.6,8725,41,42,3972,38,34.6,10199,42,42,5896.2,44,37,7701,36,40,6461.8,51,37,6743,29,40,3420,36,34.6,10215,44,42,4746.6,38,35.8,9223,42,42
,4804,39,37,10248,41,42,4954,40,37,7886,40,40,4987.6,39,36.6,8725,41,42,3972,38,34.6,10199,42,42,5896.2,44,37,7701,36,40,6461.8,51,37,6743,29,40,3420,36,34.6,10215,44,42,4746.6,38,35.8,9223,42,42
,4888,39,37,10488,41,42,5045,40,37,7996,40,40,5080,39,36.6,8941,41,42,4022.6,38,34.6,10403,42,42,6029.2,44,37,7861,36,40,6594.8,51,37,6873,29,40,3475.2,36,34.6,10443,44,42,4839.4,38,35.8,9451,42,42
,4937,39,37,10608,41,42,5108,40,37,8096,40,40,5113,39,36.6,9025,41,42,4064,38,34.6,10499,42,42,6085.2,44,37,7941,36,40,6678.8,51,37,6923,29,40,3489,36,34.6,10563,44,42,4903.2,38,35.8,9535,42,42
