"BehaviorSpace results (NetLogo 6.3.0)"
"retailers_model_new.nlogo"
"perturbation"
"03/24/2023 00:09:00:569 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","1","1","1","1","1","1","1","1","1"
"initial-number-customers","80",,,,,,,,
"set-run-day","2000",,,,,,,,
"set-evaluation-period-range","15",,,,,,,,
"randomise-budget?","true",,,,,,,,
"price-fraction","1",,,,,,,,
"initial-number-retailers","2",,,,,,,,
"distance-fraction","1",,,,,,,,
"randomise-buying-frequency?","true",,,,,,,,
"Experiment","2-retailer-even-space",,,,,,,,
"randomise-evaluation-period?","true",,,,,,,,
"unit-cost","30",,,,,,,,
"show-shop-id?","true",,,,,,,,
"set-buying-frequency","7",,,,,,,,
"show-chosen-shop?","true",,,,,,,,
"[reporter]","[ cumulative-profit ] of retailer 0","[ market-share ] of retailer 0","[ price ] of retailer 0","[ cumulative-profit ] of retailer 1","[ market-share ] of retailer 1","[ price ] of retailer 1","[ cumulative-profit ] of retailer third-retailer-id","[ market-share ] of retailer third-retailer-id","[ price ] of retailer third-retailer-id"
,"2109.532385617361","38","43.446936582338","1068.0498425281226","36","36.90748642545647","2109.532385617361","38","43.446936582338"
,"2109.532385617361","44","43.446936582338","1068.0498425281226","36","36.90748642545647","2109.532385617361","44","43.446936582338"
,"2284.3425611877537","41","43.446936582338","1137.124706782687","36","36.90748642545647","2284.3425611877537","41","43.446936582338"
,"2418.811927011133","42","43.446936582338","1233.8295167390775","36","36.90748642545647","2418.811927011133","42","43.446936582338"
,"2633.9629123285395","40","43.446936582338","1330.5343266954678","36","36.90748642545647","2633.9629123285395","40","43.446936582338"
,"2633.9629123285395","44","43.446936582338","1330.5343266954678","36","36.90748642545647","2633.9629123285395","44","43.446936582338"
,"2889.45470739296","39","43.42905097024818","1461.7765687791405","36","36.90748642545647","2889.45470739296","39","43.42905097024818"
,"2889.45470739296","44","43.42905097024818","1461.7765687791405","36","36.90748642545647","2889.45470739296","44","43.42905097024818"
,"3144.606675827676","39","43.42905097024818","1620.648756564639","36","36.90748642545647","3144.606675827676","39","43.42905097024818"
,"3319.184338440903","43","43.42905097024818","1669.001161542834","36","36.90748642545647","3319.184338440903","43","43.42905097024818"
,"3413.1876952326406","41","43.42905097024818","1724.2610529464857","36","36.90748642545647","3413.1876952326406","41","43.42905097024818"
,"3413.1876952326406","44","43.42905097024818","1724.2610529464857","36","36.90748642545647","3413.1876952326406","44","43.42905097024818"
,"3789.201122399591","38","43.401884505422494","1896.948213582897","36","36.90734753911649","3789.201122399591","38","43.401884505422494"
,"3829.4067759158584","43","43.401884505422494","1959.1143414349453","36","36.90734753911649","3829.4067759158584","43","43.401884505422494"
,"3923.2199674538156","41","43.401884505422494","2014.3731217478771","36","36.90734753911649","3923.2199674538156","41","43.401884505422494"
,"4017.033158991773","43","43.401884505422494","2048.9098594434595","36","36.90734753911649","4017.033158991773","43","43.401884505422494"
,"4311.874618111067","40","43.401884505422494","2159.427420069323","36","36.90734753911649","4311.874618111067","40","43.401884505422494"
,"4311.874618111067","44","43.401884505422494","2159.427420069323","36","36.90734753911649","4311.874618111067","44","43.401884505422494"
,"4606.716077230361","38","43.35697874131204","2352.8331511645843","36","36.90734753911649","4606.716077230361","38","43.35697874131204"
,"4606.716077230361","44","43.35697874131204","2352.8331511645843","36","36.90734753911649","4606.716077230361","44","43.35697874131204"
,"4820.427737091348","40","43.35697874131204","2449.536016712215","36","36.90734753911649","4820.427737091348","40","43.35697874131204"
,"4913.926588280529","43","43.35697874131204","2484.072754407797","36","36.90734753911649","4913.926588280529","43","43.35697874131204"
,"5007.425439469711","41","43.35697874131204","2539.331534720729","36","36.90734753911649","5007.425439469711","41","43.35697874131204"
,"5127.638248141516","43","43.35697874131204","2615.31235765101","36","36.90734753911649","5127.638248141516","43","43.35697874131204"
,"5501.633652898242","38","43.34130119521337","2787.996046128922","36","36.62353744232463","5501.633652898242","38","43.34130119521337"
,"5501.633652898242","44","43.34130119521337","2787.996046128922","36","36.62353744232463","5501.633652898242","44","43.34130119521337"
,"5595.022761264736","41","43.34130119521337","2840.984345667518","36","36.62353744232463","5595.022761264736","41","43.34130119521337"
,"5688.41186963123","43","43.34130119521337","2874.1020328791406","36","36.62353744232463","5688.41186963123","43","43.34130119521337"
,"5941.896592340285","39","43.34130119521337","3026.443394052604","36","36.62353744232463","5941.896592340285","39","43.34130119521337"
,"5941.896592340285","44","43.34130119521337","3026.443394052604","36","36.62353744232463","5941.896592340285","44","43.34130119521337"
,"6275.42912222062","39","43.09554173954186","3165.5376803414188","36","36.62353744232463","6275.42912222062","39","43.09554173954186"
,"6275.42912222062","44","43.09554173954186","3165.5376803414188","36","36.62353744232463","6275.42912222062","44","43.09554173954186"
,"6511.14887353237","42","43.09554173954186","3258.267204533962","36","36.62353744232463","6511.14887353237","42","43.09554173954186"
,"6642.104290927787","42","43.09554173954186","3350.996728726505","36","36.62353744232463","6642.104290927787","42","43.09554173954186"
,"6746.86862484412","42","43.09554173954186","3403.985028265101","36","36.62353744232463","6746.86862484412","42","43.09554173954186"
,"6746.86862484412","44","43.09554173954186","3403.985028265101","36","36.62353744232463","6746.86862484412","44","43.09554173954186"
,"7139.73487703037","40","42.65337312981481","3569.5734643232136","36","36.535742473748456","7139.73487703037","40","42.65337312981481"
,"7215.65511580926","44","42.65337312981481","3582.6449492707106","36","36.535742473748456","7215.65511580926","44","42.65337312981481"
,"7367.49559336704","42","42.65337312981481","3693.752571324436","36","36.535742473748456","7367.49559336704","42","42.65337312981481"
,"7456.069205275745","43","42.65337312981481","3726.4312836931786","36","36.535742473748456","7456.069205275745","43","42.65337312981481"
,"7696.48329474223","43","42.65337312981481","3817.931678325658","36","36.535742473748456","7696.48329474223","43","42.65337312981481"
,"7696.48329474223","44","42.65337312981481","3817.931678325658","36","36.535742473748456","7696.48329474223","44","42.65337312981481"
,"7962.204130468345","41","42.56809569946985","3942.1107853268804","36","36.535742473748456","7962.204130468345","41","42.56809569946985"
,"7999.908417566756","43","42.56809569946985","4000.9324675906173","36","36.535742473748456","7999.908417566756","43","42.56809569946985"
,"8314.110810053498","43","42.56809569946985","4105.504347170594","36","36.535742473748456","8314.110810053498","43","42.56809569946985"
,"8414.655575649253","44","42.56809569946985","4138.183059539337","36","36.535742473748456","8414.655575649253","44","42.56809569946985"
,"8527.768436944476","43","42.56809569946985","4190.468999329325","36","36.535742473748456","8527.768436944476","43","42.56809569946985"
,"8527.768436944476","44","42.56809569946985","4190.468999329325","36","36.535742473748456","8527.768436944476","44","42.56809569946985"
,"8967.6517864259","41","42.54751342527352","4412.684243436775","36","36.14532259603342","8967.6517864259","41","42.54751342527352"
,"8967.6517864259","44","42.54751342527352","4412.684243436775","36","36.14532259603342","8967.6517864259","44","42.54751342527352"
,"9080.579407253364","43","42.54751342527352","4461.84682420504","36","36.14532259603342","9080.579407253364","43","42.54751342527352"
,"9256.244595207198","44","42.54751342527352","4504.864082377272","36","36.14532259603342","9256.244595207198","44","42.54751342527352"
,"9494.6473502874","43","42.54751342527352","4590.898598721736","36","36.14532259603342","9494.6473502874","43","42.54751342527352"
,"9532.289890563221","43","42.54751342527352","4646.206502086034","36","36.14532259603342","9532.289890563221","43","42.54751342527352"
,"9808.335185919244","42","42.519253697475655","4762.967631410663","36","36.14532259603342","9808.335185919244","42","42.519253697475655"
,"9808.335185919244","44","42.519253697475655","4762.967631410663","36","36.14532259603342","9808.335185919244","44","42.519253697475655"
,"10046.201006171279","43","42.519253697475655","4849.002147755126","36","36.14532259603342","10046.201006171279","43","42.519253697475655"
,"10146.355035751083","44","42.519253697475655","4879.728760735292","36","36.14532259603342","10146.355035751083","44","42.519253697475655"
,"10371.701602305642","42","42.519253697475655","4996.489890059921","36","36.14532259603342","10371.701602305642","42","42.519253697475655"
,"10371.701602305642","44","42.519253697475655","4996.489890059921","36","36.14532259603342","10371.701602305642","44","42.519253697475655"
,"10772.317720624858","42","42.211628961073096","5150.122954960749","36","36.01893051408649","10772.317720624858","42","42.211628961073096"
,"10772.317720624858","44","42.211628961073096","5150.122954960749","36","36.01893051408649","10772.317720624858","44","42.211628961073096"
,"10894.434010235589","44","42.211628961073096","5198.274399073442","36","36.01893051408649","10894.434010235589","44","42.211628961073096"
,"11040.973557768466","44","42.211628961073096","5282.539426270654","36","36.01893051408649","11040.973557768466","44","42.211628961073096"
,"11285.206136989927","44","42.211628961073096","5366.804453467867","36","36.01893051408649","11285.206136989927","44","42.211628961073096"
,"11358.475910756366","44","42.211628961073096","5378.84231449604","36","36.01893051408649","11358.475910756366","44","42.211628961073096"
,"11639.343376861047","43","42.07008279578395","5493.201994263685","36","36.01893051408649","11639.343376861047","43","42.07008279578395"
,"11639.343376861047","44","42.07008279578395","5493.201994263685","36","36.01893051408649","11639.343376861047","44","42.07008279578395"
,"11929.025363959872","44","42.07008279578395","5631.637396087677","36","36.01893051408649","11929.025363959872","44","42.07008279578395"
,"12025.586026326147","44","42.07008279578395","5661.73204865811","36","36.01893051408649","12025.586026326147","44","42.07008279578395"
,"12146.286854283991","44","42.07008279578395","5709.883492770803","36","36.01893051408649","12146.286854283991","44","42.07008279578395"
,"12146.286854283991","44","42.07008279578395","5709.883492770803","36","36.01893051408649","12146.286854283991","44","42.07008279578395"
,"12617.020083319583","43","41.963025253367086","5872.394616651141","36","35.867841279723805","12617.020083319583","43","41.963025253367086"
,"12664.872184333055","44","41.963025253367086","5925.205188168653","36","35.867841279723805","12664.872184333055","44","41.963025253367086"
,"12784.502436866735","44","41.963025253367086","5972.147918406441","36","35.867841279723805","12784.502436866735","44","41.963025253367086"
,"12880.206638893678","44","41.963025253367086","6001.487124805059","36","35.867841279723805","12880.206638893678","44","41.963025253367086"
,"13119.467143961037","44","41.963025253367086","6083.636902721188","36","35.867841279723805","13119.467143961037","44","41.963025253367086"
,"13119.467143961037","44","41.963025253367086","6083.636902721188","36","35.867841279723805","13119.467143961037","44","41.963025253367086"
,"13454.43185105534","44","42.653929456709015","6247.936458553446","36","35.867841279723805","13454.43185105534","44","42.653929456709015"
,"13530.35542779559","44","42.653929456709015","6259.672141112893","36","35.867841279723805","13530.35542779559","44","42.653929456709015"
,"13770.780087473047","43","42.653929456709015","6341.821919029022","36","35.867841279723805","13770.780087473047","43","42.653929456709015"
,"13859.357593670005","43","42.653929456709015","6371.1611254276395","36","35.867841279723805","13859.357593670005","43","42.653929456709015"
,"13973.24295878038","43","42.653929456709015","6418.103855665428","36","35.867841279723805","13973.24295878038","43","42.653929456709015"
,"14011.204747150505","43","42.653929456709015","6470.914427182939","36","35.867841279723805","14011.204747150505","43","42.653929456709015"
,"14403.476560308462","41","42.555982235635","6617.610459176027","36","35.52880615645532","14403.476560308462","41","42.555982235635"
,"14403.476560308462","44","42.555982235635","6617.610459176027","36","35.52880615645532","14403.476560308462","44","42.555982235635"
,"14591.816293842992","43","42.555982235635","6672.8985207405785","36","35.52880615645532","14591.816293842992","43","42.555982235635"
,"14692.264151728075","44","42.555982235635","6700.542551522854","36","35.52880615645532","14692.264151728075","44","42.555982235635"
,"14968.495760912054","42","42.555982235635","6827.705093121323","36","35.52880615645532","14968.495760912054","42","42.555982235635"
,"14968.495760912054","44","42.555982235635","6827.705093121323","36","35.52880615645532","14968.495760912054","44","42.555982235635"
,"15244.727370096032","42","42.46330569494271","6932.752410093972","36","35.52880615645532","15244.727370096032","42","42.46330569494271"
,"15244.727370096032","44","42.46330569494271","6932.752410093972","36","35.52880615645532","15244.727370096032","44","42.46330569494271"
,"15481.530178299938","43","42.46330569494271","7010.155696284344","36","35.52880615645532","15481.530178299938","43","42.46330569494271"
,"15693.406375113958","43","42.46330569494271","7098.616594787627","36","35.52880615645532","15693.406375113958","43","42.46330569494271"
,"15805.57612636844","43","42.46330569494271","7142.847044039268","36","35.52880615645532","15805.57612636844","43","42.46330569494271"
,"15805.57612636844","44","42.46330569494271","7142.847044039268","36","35.52880615645532","15805.57612636844","44","42.46330569494271"
,"16204.401908606596","42","42.31636491772971","7281.067197950648","36","35.26202696526704","16204.401908606596","42","42.31636491772971"
,"16204.401908606596","44","42.31636491772971","7281.067197950648","36","35.26202696526704","16204.401908606596","44","42.31636491772971"
,"16352.19828761935","42","42.31636491772971","7370.521656360188","36","35.26202696526704","16352.19828761935","42","42.31636491772971"
,"16450.729206961187","44","42.31636491772971","7396.831791186523","36","35.26202696526704","16450.729206961187","44","42.31636491772971"
,"16758.638329904425","43","42.31636491772971","7481.024222630796","36","35.26202696526704","16758.638329904425","43","42.31636491772971"
,"16758.638329904425","44","42.31636491772971","7481.024222630796","36","35.26202696526704","16758.638329904425","44","42.31636491772971"
,"17029.598358094474","42","41.91632148696106","7581.002734970871","36","35.26202696526704","17029.598358094474","42","41.91632148696106"
,"17077.263644042323","44","41.91632148696106","7628.360977658274","36","35.26202696526704","17077.263644042323","44","41.91632148696106"
,"17315.59007378157","44","41.91632148696106","7702.029355172013","36","35.26202696526704","17315.59007378157","44","41.91632148696106"
,"17410.920645677266","44","41.91632148696106","7728.339489998349","36","35.26202696526704","17410.920645677266","44","41.91632148696106"
,"17530.08386054689","44","41.91632148696106","7770.435705720485","36","35.26202696526704","17530.08386054689","44","41.91632148696106"
,"17601.581789468662","44","41.91632148696106","7780.959759651019","36","35.26202696526704","17601.581789468662","44","41.91632148696106"
,"18054.40200597323","44","42.80320264902999","7959.8686764701","36","34.7922140194501","18054.40200597323","44","42.80320264902999"
,"18054.40200597323","41","42.80320264902999","7959.8686764701","39","34.7922140194501","18054.40200597323","41","42.80320264902999"
,"18169.63082981449","40","42.80320264902999","7998.206388625704","39","34.7922140194501","18169.63082981449","40","42.80320264902999"
,"18259.253248357694","40","42.80320264902999","8022.167458722956","39","34.7922140194501","18259.253248357694","40","42.80320264902999"
,"18502.514098689247","40","42.80320264902999","8089.2584549952635","39","34.7922140194501","18502.514098689247","40","42.80320264902999"
,"18540.923706636335","40","42.80320264902999","8132.388381170318","39","34.7922140194501","18540.923706636335","40","42.80320264902999"
,"18848.200570213034","38","42.60759803933406","8247.401517637114","39","34.7922140194501","18848.200570213034","38","42.60759803933406"
,"18848.200570213034","42","42.60759803933406","8247.401517637114","38","34.7922140194501","18848.200570213034","42","42.60759803933406"
,"19087.74493296035","41","42.60759803933406","8314.492513909408","38","34.7922140194501","19087.74493296035","41","42.60759803933406"
,"19175.99811923568","41","42.60759803933406","8338.453584006656","38","34.7922140194501","19175.99811923568","41","42.60759803933406"
,"19327.28929570767","40","42.60759803933406","8419.9212223373","38","34.7922140194501","19327.28929570767","40","42.60759803933406"
,"19327.28929570767","42","42.60759803933406","8419.9212223373","38","34.7922140194501","19327.28929570767","42","42.60759803933406"
,"19692.909638848312","39","42.57645428988329","8549.311000862439","38","34.644651667596996","19692.909638848312","39","42.57645428988329"
,"19768.36836458761","42","42.57645428988329","8558.600304197633","38","34.644651667596996","19768.36836458761","42","42.57645428988329"
,"19881.55645319656","41","42.57645428988329","8595.757517538408","38","34.644651667596996","19881.55645319656","41","42.57645428988329"
,"20019.897450385277","41","42.57645428988329","8660.782640884765","38","34.644651667596996","20019.897450385277","41","42.57645428988329"
,"20258.85008189306","41","42.57645428988329","8725.807764231122","38","34.644651667596996","20258.85008189306","41","42.57645428988329"
,"20258.85008189306","42","42.57645428988329","8725.807764231122","38","34.644651667596996","20258.85008189306","42","42.57645428988329"
,"20510.379167690724","40","42.32189736664484","8823.345449250657","38","34.644651667596996","20510.379167690724","40","42.32189736664484"
,"20510.379167690724","42","42.32189736664484","8823.345449250657","38","34.644651667596996","20510.379167690724","42","42.32189736664484"
,"20855.392293956767","40","42.32189736664484","8939.46174094058","38","34.644651667596996","20855.392293956767","40","42.32189736664484"
,"20953.967472889923","42","42.32189736664484","8962.684999278565","38","34.644651667596996","20953.967472889923","42","42.32189736664484"
,"21064.864549189722","41","42.32189736664484","8999.84221261934","38","34.644651667596996","21064.864549189722","41","42.32189736664484"
,"21064.864549189722","42","42.32189736664484","8999.84221261934","38","34.644651667596996","21064.864549189722","42","42.32189736664484"
,"21434.521470189055","40","42.08668442387617","9125.247807644457","38","34.311827706446905","21434.521470189055","40","42.08668442387617"
,"21482.868207884563","42","42.08668442387617","9164.054257002486","38","34.311827706446905","21482.868207884563","42","42.08668442387617"
,"21603.735052123335","42","42.08668442387617","9198.548878654068","38","34.311827706446905","21603.735052123335","42","42.08668442387617"
,"21772.948634057615","42","42.08668442387617","9228.731672599202","38","34.311827706446905","21772.948634057615","42","42.08668442387617"
,"22014.682322535158","42","42.08668442387617","9289.09726048947","38","34.311827706446905","22014.682322535158","42","42.08668442387617"
,"22014.682322535158","42","42.08668442387617","9289.09726048947","38","34.311827706446905","22014.682322535158","42","42.08668442387617"
,"22316.849433132087","41","41.97477540163263","9418.452091682902","38","34.311827706446905","22316.849433132087","41","41.97477540163263"
,"22316.849433132087","42","41.97477540163263","9418.452091682902","38","34.311827706446905","22316.849433132087","42","41.97477540163263"
,"22556.34494116472","42","41.97477540163263","9478.81767957317","38","34.311827706446905","22556.34494116472","42","41.97477540163263"
,"22652.143144377773","42","41.97477540163263","9500.37681810541","38","34.311827706446905","22652.143144377773","42","41.97477540163263"
,"22843.73955080388","42","41.97477540163263","9543.495095169887","38","34.311827706446905","22843.73955080388","42","41.97477540163263"
,"22891.638652410405","42","41.97477540163263","9582.301544527916","38","34.311827706446905","22891.638652410405","42","41.97477540163263"
,"23274.831465262618","42","42.838085877342316","9698.720892602005","38","34.14020086941863","23274.831465262618","42","42.838085877342316"
,"23274.831465262618","39","42.838085877342316","9698.720892602005","41","34.14020086941863","23274.831465262618","39","42.838085877342316"
,"23377.53615228135","38","42.838085877342316","9735.982700426772","41","34.14020086941863","23377.53615228135","38","42.838085877342316"
,"23467.402753422743","38","42.838085877342316","9756.683704773865","41","34.14020086941863","23467.402753422743","38","42.838085877342316"
,"23724.164470969576","37","42.838085877342316","9860.188726509328","41","34.14020086941863","23724.164470969576","37","42.838085877342316"
,"23788.354900356284","39","42.838085877342316","9872.609329117584","41","34.14020086941863","23788.354900356284","39","42.838085877342316"
,"24019.440446148434","36","42.82772111788509","9963.693748244792","41","34.14020086941863","24019.440446148434","36","42.82772111788509"
,"24019.440446148434","39","42.82772111788509","9963.693748244792","41","34.14020086941863","24019.440446148434","39","42.82772111788509"
,"24237.511705152505","38","42.82772111788509","10029.936962155489","41","34.14020086941863","24237.511705152505","38","42.82772111788509"
,"24365.78891633137","37","42.82772111788509","10087.899774327348","41","34.14020086941863","24365.78891633137","37","42.82772111788509"
,"24468.410685274463","38","42.82772111788509","10125.161582152115","41","34.14020086941863","24468.410685274463","38","42.82772111788509"
,"24468.410685274463","39","42.82772111788509","10125.161582152115","41","34.14020086941863","24468.410685274463","39","42.82772111788509"
,"24878.897761046832","36","42.738823848990556","10257.648009973509","41","34.4294463058618","24878.897761046832","36","42.738823848990556"
,"24878.897761046832","40","42.738823848990556","10257.648009973509","40","34.4294463058618","24878.897761046832","40","42.738823848990556"
,"25031.763647234726","38","42.738823848990556","10332.948597173152","40","34.4294463058618","25031.763647234726","38","42.738823848990556"
,"25120.935414177664","39","42.738823848990556","10355.095828702459","40","34.4294463058618","25120.935414177664","39","42.738823848990556"
,"25350.234243459505","39","42.738823848990556","10421.537523290379","40","34.4294463058618","25350.234243459505","39","42.738823848990556"
,"25350.234243459505","40","42.738823848990556","10421.537523290379","40","34.4294463058618","25350.234243459505","40","42.738823848990556"
,"25592.271896590337","37","42.48457869800657","10514.555895713467","40","34.4294463058618","25592.271896590337","37","42.48457869800657"
,"25692.1485261744","39","42.48457869800657","10567.709251383803","40","34.4294463058618","25692.1485261744","39","42.48457869800657"
,"25916.870942738537","39","42.48457869800657","10634.150945971724","40","34.4294463058618","25916.870942738537","39","42.48457869800657"
,"26016.747572322598","40","42.48457869800657","10656.29817750103","40","34.4294463058618","26016.747572322598","40","42.48457869800657"
,"26129.108780604667","39","42.48457869800657","10691.733747947921","40","34.4294463058618","26129.108780604667","39","42.48457869800657"
,"26129.108780604667","40","42.48457869800657","10691.733747947921","40","34.4294463058618","26129.108780604667","40","42.48457869800657"
,"26528.615298940913","37","42.327872432913956","10855.623261264791","40","34.4825106637392","26528.615298940913","37","42.327872432913956"
,"26528.615298940913","42","42.327872432913956","10855.623261264791","38","34.4825106637392","26528.615298940913","42","42.327872432913956"
,"26713.53338543462","41","42.327872432913956","10900.44836790219","38","34.4825106637392","26713.53338543462","41","42.327872432913956"
,"26812.15636489793","42","42.327872432913956","10922.86092122089","38","34.4825106637392","26812.15636489793","42","42.327872432913956"
,"27046.385941123295","41","42.327872432913956","10985.61607051325","38","34.4825106637392","27046.385941123295","41","42.327872432913956"
,"27083.369558422037","41","42.327872432913956","11025.95866648691","38","34.4825106637392","27083.369558422037","41","42.327872432913956"
,"27329.927007080314","40","42.240807376319445","11120.091390425448","38","34.4825106637392","27329.927007080314","40","42.240807376319445"
,"27329.927007080314","42","42.240807376319445","11120.091390425448","38","34.4825106637392","27329.927007080314","42","42.240807376319445"
,"27574.743154606676","42","42.240807376319445","11182.846539717808","38","34.4825106637392","27574.743154606676","42","42.240807376319445"
,"27746.11445787513","42","42.240807376319445","11214.224114363988","38","34.4825106637392","27746.11445787513","42","42.240807376319445"
,"27917.485761143584","42","42.240807376319445","11290.426795647567","38","34.4825106637392","27917.485761143584","42","42.240807376319445"
,"27917.485761143584","42","42.240807376319445","11290.426795647567","38","34.4825106637392","27917.485761143584","42","42.240807376319445"
,"28296.950789809445","41","42.22925677872987","11411.454583568546","38","34.12654172547112","28296.950789809445","41","42.22925677872987"
,"28296.950789809445","40","42.22925677872987","11411.454583568546","40","34.12654172547112","28296.950789809445","40","42.22925677872987"
,"28419.243357596744","40","42.22925677872987","11444.466917372312","40","34.12654172547112","28419.243357596744","40","42.22925677872987"
,"28565.994438941503","40","42.22925677872987","11502.238501528904","40","34.12654172547112","28565.994438941503","40","42.22925677872987"
,"28859.49660163102","40","42.22925677872987","11576.516252587378","40","34.12654172547112","28859.49660163102","40","42.22925677872987"
,"28859.49660163102","40","42.22925677872987","11576.516252587378","40","34.12654172547112","28859.49660163102","40","42.22925677872987"
,"29116.31099398435","39","42.08170064738381","11663.173628822266","40","34.12654172547112","29116.31099398435","39","42.08170064738381"
,"29116.31099398435","41","42.08170064738381","11663.173628822266","39","34.12654172547112","29116.31099398435","41","42.08170064738381"
,"29406.271809521575","41","42.08170064738381","11758.084088508094","39","34.12654172547112","29406.271809521575","41","42.08170064738381"
,"29502.92541470065","41","42.08170064738381","11778.716797135448","39","34.12654172547112","29502.92541470065","41","42.08170064738381"
,"29623.742421174495","41","42.08170064738381","11811.729130939215","39","34.12654172547112","29623.742421174495","41","42.08170064738381"
,"29684.150924411417","41","42.08170064738381","11824.108756115627","39","34.12654172547112","29684.150924411417","41","42.08170064738381"
,"30058.683644480334","40","42.05477716459858","11935.52538270334","39","33.89023761801899","30058.683644480334","40","42.05477716459858"
,"30106.902753138726","40","42.05477716459858","11970.537521265514","40","33.89023761801899","30106.902753138726","40","42.05477716459858"
,"30227.450524784705","40","42.05477716459858","12001.65942220967","40","33.89023761801899","30227.450524784705","40","42.05477716459858"
,"30323.888742101488","40","42.05477716459858","12021.110610299767","40","33.89023761801899","30323.888742101488","40","42.05477716459858"
,"30552.929508228848","40","42.05477716459858","12079.46417457006","40","33.89023761801899","30552.929508228848","40","42.05477716459858"
,"30552.929508228848","40","42.05477716459858","12079.46417457006","40","33.89023761801899","30552.929508228848","40","42.05477716459858"
,"30914.572823166785","39","42.01234367428519","12207.842015964701","40","33.89023761801899","30914.572823166785","39","42.01234367428519"
,"30914.572823166785","40","42.01234367428519","12207.842015964701","40","33.89023761801899","30914.572823166785","40","42.01234367428519"
,"31142.807352978238","40","42.01234367428519","12266.195580234993","40","33.89023761801899","31142.807352978238","40","42.01234367428519"
,"31238.906102372533","40","42.01234367428519","12285.64676832509","40","33.89023761801899","31238.906102372533","40","42.01234367428519"
,"31359.029539115403","40","42.01234367428519","12316.768669269246","40","33.89023761801899","31359.029539115403","40","42.01234367428519"
,"31407.07891381255","40","42.01234367428519","12351.780807831421","40","33.89023761801899","31407.07891381255","40","42.01234367428519"
,"31767.44922404116","39","41.65160250190252","12460.707461135966","40","34.02785904982632","31767.44922404116","39","41.65160250190252"
