[all run data],[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1,[ cumulative-profit ] of retailer 0,[ market-share ] of retailer 0,[ price ] of retailer 0,[ cumulative-profit ] of retailer 1,[ market-share ] of retailer 1,[ price ] of retailer 1
,0,55,36,0,25,42,0,56,36,0,24,42,0,56,36,0,24,42,0,52,36,0,28,42,0,60,36,0,20,42,0,58,36,0,22,42,0,51,36,0,29,42,0,51,36,0,29,42
,330,55,36.2,300,25,41.8,336,56,36.2,288,24,41.8,336,56,36.2,288,24,41.8,312,52,36.2,336,28,41.8,360,60,36.2,240,20,41.8,348,58,36.2,264,22,41.8,306,51,36.2,348,29,41.8,306,51,36.2,348,29,41.8
,330,54,36.2,300,26,41.8,336,55,36.2,288,25,41.8,336,55,36.2,288,25,41.8,312,51,36.2,336,29,41.8,360,58,36.2,240,22,41.8,348,57,36.2,264,23,41.8,306,50,36.2,348,30,41.8,306,51,36.2,348,29,41.8
,410.6,54,36.2,311.8,26,41.8,398,55,36.2,335.2,25,41.8,391.8,55,36.2,358.8,25,41.8,380.2,51,36.2,406.8,29,41.8,446.8,58,36.2,275.4,22,41.8,441,57,36.2,311.2,23,41.8,368,50,36.2,395.2,30,41.8,361.8,51,36.2,395.2,29,41.8
,485,54,36.2,394.4,26,41.8,497.2,55,36.2,406,25,41.8,416.6,55,36.2,394.2,25,41.8,442.2,51,36.2,501.2,29,41.8,521.2,58,36.2,322.6,22,41.8,496.8,57,36.2,382,23,41.8,454.8,50,36.2,454.2,30,41.8,411.4,51,36.2,466,29,41.8
,590.4,54,36.2,465.2,26,41.8,639.8,55,36.2,547.6,25,41.8,559.2,55,36.2,535.8,25,41.8,566.2,51,36.2,642.8,29,41.8,688.6,58,36.2,405.2,22,41.8,670.4,57,36.2,452.8,23,41.8,578.8,50,36.2,595.8,30,41.8,535.4,51,36.2,584,29,41.8
,664.8,54,36.2,536,26,41.8,670.8,55,36.2,594.8,25,41.8,664.6,55,36.2,618.4,25,41.8,622,51,36.2,725.4,29,41.8,750.6,58,36.2,487.8,22,41.8,732.4,57,36.2,535.4,23,41.8,609.8,50,36.2,690.2,30,41.8,622.2,51,36.2,678.4,29,41.8
,900.4,54,36.2,713,26,41.8,900.2,55,36.2,748.2,25,41.8,813.4,55,36.2,760,25,41.8,826.6,51,36.2,914.2,29,41.8,967.6,58,36.2,617.6,22,41.8,943.2,57,36.2,700.6,23,41.8,826.8,50,36.2,855.4,30,41.8,783.4,51,36.2,855.4,29,41.8
,900.4,54,36.2,713,26,41.8,900.2,55,36.2,748.2,25,41.8,813.4,55,36.2,760,25,41.8,826.6,51,36.2,914.2,29,41.8,967.6,58,36.2,617.6,22,41.8,943.2,57,36.2,700.6,23,41.8,826.8,50,36.2,855.4,30,41.8,783.4,51,36.2,855.4,29,41.8
,1005.8,54,36.2,783.8,26,41.8,1042.8,55,36.2,889.8,25,41.8,956,55,36.2,901.6,25,41.8,950.6,51,36.2,1055.8,29,41.8,1135,58,36.2,700.2,22,41.8,1116.8,57,36.2,771.4,23,41.8,950.8,50,36.2,997,30,41.8,907.4,51,36.2,973.4,29,41.8
,1080.2,54,36.2,866.4,26,41.8,1142,55,36.2,960.6,25,41.8,980.8,55,36.2,937,25,41.8,1012.6,51,36.2,1150.2,29,41.8,1209.4,58,36.2,747.4,22,41.8,1172.6,57,36.2,842.2,23,41.8,1037.6,50,36.2,1056,30,41.8,957,51,36.2,1044.2,29,41.8
,1235.2,54,36.2,949,26,41.8,1235,55,36.2,1055,25,41.8,1142,55,36.2,1090.4,25,41.8,1136.6,51,36.2,1303.6,29,41.8,1358.2,58,36.2,865.4,22,41.8,1327.6,57,36.2,972,23,41.8,1130.6,50,36.2,1197.6,30,41.8,1099.6,51,36.2,1185.8,29,41.8
,1235.2,54,36,949,26,41.8,1235,55,36,1055,25,41.8,1142,55,36,1090.4,25,41.8,1136.6,51,36,1303.6,29,41.8,1358.2,58,36,865.4,22,41.8,1327.6,57,36,972,23,41.8,1130.6,50,36,1197.6,30,41.8,1099.6,51,36,1185.8,29,41.8
,1493.2,55,36,1173.2,25,41.8,1535,55,36,1302.8,25,41.8,1370,55,36,1302.8,25,41.8,1388.6,51,36,1563.2,29,41.8,1646.2,58,36,1042.4,22,41.8,1609.6,57,36,1160.8,23,41.8,1406.6,51,36,1445.4,29,41.8,1321.6,51,36,1433.6,29,41.8
,1493.2,55,36,1173.2,25,41.8,1535,55,36,1302.8,25,41.8,1370,55,36,1302.8,25,41.8,1388.6,51,36,1563.2,29,41.8,1646.2,58,36,1042.4,22,41.8,1609.6,57,36,1160.8,23,41.8,1406.6,51,36,1445.4,29,41.8,1321.6,51,36,1433.6,29,41.8
,1571.2,55,36,1185,25,41.8,1595,55,36,1350,25,41.8,1424,55,36,1373.6,25,41.8,1454.6,51,36,1634,29,41.8,1730.2,58,36,1077.8,22,41.8,1699.6,57,36,1208,23,41.8,1466.6,51,36,1492.6,29,41.8,1375.6,51,36,1480.8,29,41.8
,1715.2,55,36,1338.4,25,41.8,1721,55,36,1468,25,41.8,1550,55,36,1491.6,25,41.8,1568.6,51,36,1811,29,41.8,1862.2,58,36,1207.6,22,41.8,1813.6,57,36,1361.4,23,41.8,1586.6,51,36,1634.2,29,41.8,1507.6,51,36,1646,29,41.8
,1823.2,55,36,1397.4,25,41.8,1859,55,36,1609.6,25,41.8,1688,55,36,1633.2,25,41.8,1688.6,51,36,1952.6,29,41.8,2024.2,58,36,1290.2,22,41.8,1981.6,57,36,1432.2,23,41.8,1706.6,51,36,1775.8,29,41.8,1627.6,51,36,1764,29,41.8
,1823.2,55,36,1397.4,25,41.8,1859,55,36,1609.6,25,41.8,1688,55,36,1633.2,25,41.8,1688.6,51,36,1952.6,29,41.8,2024.2,58,36,1290.2,22,41.8,1981.6,57,36,1432.2,23,41.8,1706.6,51,36,1775.8,29,41.8,1627.6,51,36,1764,29,41.8
,2051.2,55,36,1574.4,25,41.8,2081,55,36,1763,25,41.8,1832,55,36,1774.8,25,41.8,1886.6,51,36,2141.4,29,41.8,2234.2,58,36,1420,22,41.8,2185.6,57,36,1597.4,23,41.8,1922.6,51,36,1929.2,29,41.8,1783.6,51,36,1941,29,41.8
,2051.2,55,36,1574.4,25,41.8,2081,55,36,1763,25,41.8,1832,55,36,1774.8,25,41.8,1886.6,51,36,2141.4,29,41.8,2234.2,58,36,1420,22,41.8,2185.6,57,36,1597.4,23,41.8,1922.6,51,36,1929.2,29,41.8,1783.6,51,36,1941,29,41.8
,2231.2,55,36,1704.2,25,41.8,2249,55,36,1951.8,25,41.8,2072,55,36,1999,25,41.8,2060.6,51,36,2365.6,29,41.8,2456.2,58,36,1585.2,22,41.8,2413.6,57,36,1750.8,23,41.8,2072.6,51,36,2165.2,29,41.8,1987.6,51,36,2153.4,29,41.8
,2303.2,55,36,1786.8,25,41.8,2345,55,36,2022.6,25,41.8,2096,55,36,2034.4,25,41.8,2120.6,51,36,2460,29,41.8,2528.2,58,36,1632.4,22,41.8,2467.6,57,36,1821.6,23,41.8,2162.6,51,36,2212.4,29,41.8,2035.6,51,36,2224.2,29,41.8
,2381.2,55,36.2,1798.6,25,41.8,2405,55,36.2,2069.8,25,41.8,2150,55,36.2,2105.2,25,41.8,2186.6,51,36.2,2530.8,29,41.8,2612.2,58,36.2,1667.8,22,41.8,2557.6,57,36.2,1868.8,23,41.8,2222.6,51,36.2,2259.6,29,41.8,2089.6,51,36.2,2271.4,29,41.8
,2381.2,54,36.2,1798.6,26,41.8,2405,55,36.2,2069.8,25,41.8,2150,55,36.2,2105.2,25,41.8,2186.6,51,36.2,2530.8,29,41.8,2612.2,58,36.2,1667.8,22,41.8,2557.6,57,36.2,1868.8,23,41.8,2222.6,50,36.2,2259.6,30,41.8,2089.6,51,36.2,2271.4,29,41.8
,2641.6,54,36.2,2034.6,26,41.8,2715,55,36.2,2317.6,25,41.8,2385.6,55,36.2,2317.6,25,41.8,2447,51,36.2,2790.4,29,41.8,2909.8,58,36.2,1844.8,22,41.8,2849,57,36.2,2057.6,23,41.8,2501.6,50,36.2,2519.2,30,41.8,2319,51,36.2,2519.2,29,41.8
,2716,54,36.2,2105.4,26,41.8,2746,55,36.2,2364.8,25,41.8,2491,55,36.2,2400.2,25,41.8,2502.8,51,36.2,2873,29,41.8,2971.8,58,36.2,1927.4,22,41.8,2911,57,36.2,2140.2,23,41.8,2532.6,50,36.2,2613.6,30,41.8,2405.8,51,36.2,2613.6,29,41.8
,2796.6,54,36.2,2117.2,26,41.8,2808,55,36.2,2412,25,41.8,2546.8,55,36.2,2471,25,41.8,2571,51,36.2,2943.8,29,41.8,3058.6,58,36.2,1962.8,22,41.8,3004,57,36.2,2187.4,23,41.8,2594.6,50,36.2,2660.8,30,41.8,2461.6,51,36.2,2660.8,29,41.8
,2871,54,36.2,2199.8,26,41.8,2907.2,55,36.2,2482.8,25,41.8,2571.6,55,36.2,2506.4,25,41.8,2633,51,36.2,3038.2,29,41.8,3133,58,36.2,2010,22,41.8,3059.8,57,36.2,2258.2,23,41.8,2681.4,50,36.2,2719.8,30,41.8,2511.2,51,36.2,2731.6,29,41.8
,2976.4,54,36.2,2270.6,26,41.8,3049.8,55,36.2,2624.4,25,41.8,2714.2,55,36.2,2648,25,41.8,2757,51,36.2,3179.8,29,41.8,3300.4,58,36.2,2092.6,22,41.8,3233.4,57,36.2,2329,23,41.8,2805.4,50,36.2,2861.4,30,41.8,2635.2,51,36.2,2849.6,29,41.8
,2976.4,54,36.2,2270.6,26,41.8,3049.8,55,36.2,2624.4,25,41.8,2714.2,55,36.2,2648,25,41.8,2757,51,36.2,3179.8,29,41.8,3300.4,58,36.2,2092.6,22,41.8,3233.4,57,36.2,2329,23,41.8,2805.4,50,36.2,2861.4,30,41.8,2635.2,51,36.2,2849.6,29,41.8
,3286.4,54,36.2,2518.4,26,41.8,3310.2,55,36.2,2825,25,41.8,2968.4,55,36.2,2872.2,25,41.8,3017.4,51,36.2,3451.2,29,41.8,3579.4,58,36.2,2305,22,41.8,3506.2,57,36.2,2576.8,23,41.8,3053.4,50,36.2,3121,30,41.8,2883.2,51,36.2,3121,29,41.8
,3286.4,54,36.2,2518.4,26,41.8,3310.2,55,36.2,2825,25,41.8,2968.4,55,36.2,2872.2,25,41.8,3017.4,51,36.2,3451.2,29,41.8,3579.4,58,36.2,2305,22,41.8,3506.2,57,36.2,2576.8,23,41.8,3053.4,50,36.2,3121,30,41.8,2883.2,51,36.2,3121,29,41.8
,3391.8,54,36.2,2589.2,26,41.8,3452.8,55,36.2,2966.6,25,41.8,3111,55,36.2,3013.8,25,41.8,3141.4,51,36.2,3592.8,29,41.8,3746.8,58,36.2,2387.6,22,41.8,3679.8,57,36.2,2647.6,23,41.8,3177.4,50,36.2,3262.6,30,41.8,3007.2,51,36.2,3239,29,41.8
,3466.2,54,36.4,2671.8,26,41.8,3552,55,36.4,3037.4,25,41.8,3135.8,55,36.4,3049.2,25,41.8,3203.4,51,36.4,3687.2,29,41.8,3821.2,58,36.4,2434.8,22,41.8,3735.6,57,36.4,2718.4,23,41.8,3264.2,50,36.4,3321.6,30,41.8,3056.8,51,36.4,3309.8,29,41.8
,3549.4,53,36.4,2683.6,27,41.8,3616,55,36.4,3084.6,25,41.8,3187,54,36.4,3131.8,26,41.8,3273.8,51,36.4,3758,29,41.8,3910.8,58,36.4,2470.2,22,41.8,3831.6,57,36.4,2765.6,23,41.8,3328.2,48,36.4,3368.8,32,41.8,3114.4,51,36.4,3357,29,41.8
,3626.2,53,36.4,2754.4,27,41.8,3648,55,36.4,3131.8,25,41.8,3295.8,54,36.4,3214.4,26,41.8,3331.4,51,36.4,3840.6,29,41.8,3974.8,58,36.4,2552.8,22,41.8,3895.6,57,36.4,2848.2,23,41.8,3360.2,48,36.4,3463.2,32,41.8,3204,51,36.4,3451.4,29,41.8
,3888.6,53,36.4,3002.2,27,41.8,3968,55,36.4,3379.6,25,41.8,3532.6,54,36.4,3438.6,26,41.8,3600.2,51,36.4,4100.2,29,41.8,4282,58,36.4,2729.8,22,41.8,4196.4,57,36.4,3037,23,41.8,3635.4,48,36.4,3746.4,32,41.8,3440.8,51,36.4,3699.2,29,41.8
,3888.6,53,36.4,3002.2,27,41.8,3968,55,36.4,3379.6,25,41.8,3532.6,54,36.4,3438.6,26,41.8,3600.2,51,36.4,4100.2,29,41.8,4282,58,36.4,2729.8,22,41.8,4196.4,57,36.4,3037,23,41.8,3635.4,48,36.4,3746.4,32,41.8,3440.8,51,36.4,3699.2,29,41.8
,3971.8,53,36.4,3014,27,41.8,4032,55,36.4,3426.8,25,41.8,3583.8,54,36.4,3521.2,26,41.8,3670.6,51,36.4,4171,29,41.8,4371.6,58,36.4,2765.2,22,41.8,4292.4,57,36.4,3084.2,23,41.8,3699.4,48,36.4,3793.6,32,41.8,3498.4,51,36.4,3746.4,29,41.8
,4042.2,53,36.4,3108.4,27,41.8,4134.4,55,36.4,3497.6,25,41.8,3609.4,54,36.4,3556.6,26,41.8,3734.6,51,36.4,4265.4,29,41.8,4448.4,58,36.4,2812.4,22,41.8,4350,57,36.4,3155,23,41.8,3782.6,48,36.4,3864.4,32,41.8,3549.6,51,36.4,3817.2,29,41.8
,4227.8,53,36.4,3250,27,41.8,4313.6,55,36.4,3686.4,25,41.8,3859,54,36.4,3792.6,26,41.8,3920.2,51,36.4,4489.6,29,41.8,4685.2,58,36.4,2977.6,22,41.8,4593.2,57,36.4,3308.4,23,41.8,3936.2,48,36.4,4112.2,32,41.8,3767.2,51,36.4,4029.6,29,41.8
,4227.8,53,36.4,3250,27,41.8,4313.6,55,36.4,3686.4,25,41.8,3859,54,36.4,3792.6,26,41.8,3920.2,51,36.4,4489.6,29,41.8,4685.2,58,36.4,2977.6,22,41.8,4593.2,57,36.4,3308.4,23,41.8,3936.2,48,36.4,4112.2,32,41.8,3767.2,51,36.4,4029.6,29,41.8
,4464.6,53,36.4,3438.8,27,41.8,4550.4,55,36.4,3839.8,25,41.8,4006.2,54,36.4,3946,26,41.8,4131.4,51,36.4,4678.4,29,41.8,4909.2,58,36.4,3107.4,22,41.8,4810.8,57,36.4,3473.6,23,41.8,4153.8,48,36.4,4289.2,32,41.8,3933.6,51,36.4,4206.6,29,41.8
,4464.6,53,36.4,3438.8,27,41.8,4550.4,55,36.4,3839.8,25,41.8,4006.2,54,36.4,3946,26,41.8,4131.4,51,36.4,4678.4,29,41.8,4909.2,58,36.4,3107.4,22,41.8,4810.8,57,36.4,3473.6,23,41.8,4153.8,48,36.4,4289.2,32,41.8,3933.6,51,36.4,4206.6,29,41.8
,4573.4,53,36.6,3509.6,27,41.8,4697.6,55,36.6,3981.4,25,41.8,4147,54,36.6,4099.4,26,41.8,4259.4,51,36.6,4820,29,41.8,5082,58,36.6,3190,22,41.8,4990,57,36.6,3544.4,23,41.8,4275.4,48,36.6,4442.6,32,41.8,4061.6,51,36.6,4324.6,29,41.8
,4725.2,53,36.6,3674.8,27,41.8,4836.2,55,36.6,4099.4,25,41.8,4285.6,53,36.6,4217.4,27,41.8,4384.8,51,36.6,4997,29,41.8,5227.2,58,36.6,3319.8,22,41.8,5108.8,56,36.6,3709.6,24,41.8,4394.2,48,36.6,4607.8,32,41.8,4206.8,51,36.6,4489.8,29,41.8
,4811,53,36.6,3686.6,27,41.8,4902.2,55,36.6,4146.6,25,41.8,4338.4,53,36.6,4300,27,41.8,4457.4,51,36.6,5067.8,29,41.8,5319.6,58,36.6,3355.2,22,41.8,5207.8,56,36.6,3756.8,24,41.8,4460.2,48,36.6,4655,32,41.8,4266.2,51,36.6,4537,29,41.8
,4811,53,36.6,3686.6,27,41.8,4902.2,55,36.6,4146.6,25,41.8,4338.4,53,36.6,4300,27,41.8,4457.4,51,36.6,5067.8,29,41.8,5319.6,58,36.6,3355.2,22,41.8,5207.8,56,36.6,3756.8,24,41.8,4460.2,48,36.6,4655,32,41.8,4266.2,51,36.6,4537,29,41.8
,5081.6,53,36.6,3934.4,27,41.8,5232.2,55,36.6,4394.4,25,41.8,4576,53,36.6,4536,27,41.8,4734.6,51,36.6,5327.4,29,41.8,5636.4,58,36.6,3532.2,22,41.8,5511.4,56,36.6,3957.4,24,41.8,4744,48,36.6,4938.2,32,41.8,4510.4,51,36.6,4784.8,29,41.8
,5081.6,53,36.6,3934.4,27,41.8,5232.2,55,36.6,4394.4,25,41.8,4576,53,36.6,4536,27,41.8,4734.6,51,36.6,5327.4,29,41.8,5636.4,58,36.6,3532.2,22,41.8,5511.4,56,36.6,3957.4,24,41.8,4744,48,36.6,4938.2,32,41.8,4510.4,51,36.6,4784.8,29,41.8
,5246.6,53,36.6,4017,27,41.8,5331.2,55,36.6,4488.8,25,41.8,4741,53,36.6,4701.2,27,41.8,4866.6,51,36.6,5480.8,29,41.8,5794.8,58,36.6,3650.2,22,41.8,5676.4,56,36.6,4087.2,24,41.8,4843,48,36.6,5079.8,32,41.8,4662.2,51,36.6,4926.4,29,41.8
,5319.2,53,36.6,4111.4,27,41.8,5436.8,55,36.6,4559.6,25,41.8,4767.4,53,36.6,4736.6,27,41.8,4932.6,51,36.6,5575.2,29,41.8,5874,58,36.6,3697.4,22,41.8,5729.2,56,36.6,4169.8,24,41.8,4928.8,48,36.6,5150.6,32,41.8,4715,51,36.6,4997.2,29,41.8
,5431.4,53,36.6,4182.2,27,41.8,5588.6,55,36.6,4701.2,25,41.8,4906,53,36.6,4901.8,27,41.8,5064.6,51,36.6,5716.8,29,41.8,6052.2,58,36.6,3780,22,41.8,5914,56,36.6,4240.6,24,41.8,5054.2,48,36.6,5304,32,41.8,4847,51,36.6,5115.2,29,41.8
,5431.4,53,36.6,4182.2,27,41.8,5588.6,55,36.6,4701.2,25,41.8,4906,53,36.6,4901.8,27,41.8,5064.6,51,36.6,5716.8,29,41.8,6052.2,58,36.6,3780,22,41.8,5914,56,36.6,4240.6,24,41.8,5054.2,48,36.6,5304,32,41.8,4847,51,36.6,5115.2,29,41.8
,5675.6,53,36.6,4371,27,41.8,5832.8,55,36.6,4854.6,25,41.8,5057.8,53,36.6,5055.2,27,41.8,5282.4,51,36.6,5905.6,29,41.8,6283.2,58,36.6,3909.8,22,41.8,6131.8,56,36.6,4417.6,24,41.8,5278.6,48,36.6,5481,32,41.8,5018.6,51,36.6,5292.2,29,41.8
,5754.8,53,36.8,4441.8,27,41.8,5865.8,55,36.8,4901.8,25,41.8,5170,53,36.8,5137.8,27,41.8,5341.8,51,36.8,5988.2,29,41.8,6349.2,58,36.8,3992.4,22,41.8,6197.8,56,36.8,4500.2,24,41.8,5311.6,48,36.8,5575.4,32,41.8,5111,51,36.8,5386.6,29,41.8
,5870.4,52,36.8,4512.6,28,41.8,6022.2,55,36.8,5043.4,25,41.8,5312.8,52,36.8,5303,28,41.8,5477.8,51,36.8,6129.8,29,41.8,6532.8,58,36.8,4075,22,41.8,6388.2,56,36.8,4571,24,41.8,5434,46,36.8,5740.6,34,41.8,5247,50,36.8,5504.6,30,41.8
,5945.2,52,36.8,4607,28,41.8,6131,55,36.8,5114.2,25,41.8,5340,52,36.8,5338.4,28,41.8,5545.8,51,36.8,6224.2,29,41.8,6614.4,58,36.8,4122.2,22,41.8,6442.6,56,36.8,4653.6,24,41.8,5515.6,46,36.8,5823.2,34,41.8,5301.4,50,36.8,5575.4,30,41.8
