163899.25, 218483.2,172208.25, 155836.95,154128.05, 125464.75,149678.15, 158246.25,133308.05, 139352.50,138308.5, 165848.0
203094.2, 225294.35,199878.1, 213157.6,221179.05, 236639.5,153231.25, 110336.75,143159.4, 154322.5,171795.3, 109294.5
203243.5, 255135.25,189831.25, 189783.2,172375.5, 125313.75,158239.75, 165012.25,122261.25, 138513.5,137402.25, 179677.0
238501, 234005.7,197244.5, 208221.55,128475.0, 154839.25,193387.75, 188812.5,138056.0, 184233.5,106482.25, 129839.0
227993, 228952,153602.0, 190168.5,134782.5, 113733.25,173264.0, 199220.75,147474.0, 115707.0,220436.5, 161043
226946.5, 248819.45,130263.0, 140188.1,157379.0, 212677.0,139099.5, 96224.25,110746.0, 130672.0,178505.0, 212130.5
